#Time [s]		Cumulative pedestrians
31.20	29
31.24	29
31.28	30
31.32	30
31.36	30
31.40	30
31.44	30
31.48	30
31.52	30
31.56	30
31.60	30
31.64	30
31.68	30
31.72	30
31.76	30
31.80	30
31.84	30
31.88	30
31.92	30
31.96	30
32.00	30
32.04	30
32.08	30
32.12	31
32.16	31
32.20	31
32.24	31
32.28	31
32.32	31
32.36	31
32.40	31
32.44	31
32.48	31
32.52	31
32.56	31
32.60	31
32.64	31
32.68	31
32.72	31
32.76	31
32.80	31
32.84	31
32.88	31
32.92	32
32.96	32
33.00	32
33.04	32
33.08	32
33.12	32
33.16	32
33.20	32
33.24	32
33.28	32
33.32	32
33.36	32
33.40	32
33.44	32
33.48	32
33.52	32
33.56	32
33.60	32
33.64	32
33.68	32
33.72	32
33.76	32
33.80	32
33.84	32
33.88	33
33.92	33
33.96	33
34.00	33
34.04	33
34.08	33
34.12	33
34.16	33
34.20	33
34.24	33
34.28	33
34.32	33
34.36	33
34.40	33
34.44	33
34.48	33
34.52	33
34.56	33
34.60	34
34.64	34
34.68	34
34.72	34
34.76	34
34.80	34
34.84	34
34.88	34
34.92	34
34.96	34
35.00	34
35.04	34
35.08	34
35.12	34
35.16	34
35.20	34
35.24	34
35.28	34
35.32	34
35.36	34
35.40	35
35.44	35
35.48	35
35.52	35
35.56	35
35.60	35
35.64	35
35.68	35
35.72	35
35.76	35
35.80	35
35.84	35
35.88	35
35.92	35
35.96	35
36.00	35
36.04	35
36.08	35
36.12	35
36.16	35
36.20	36
36.24	36
36.28	36
36.32	36
36.36	36
36.40	36
36.44	36
36.48	36
36.52	36
36.56	36
36.60	36
36.64	36
36.68	36
36.72	36
36.76	36
36.80	36
36.84	36
36.88	36
36.92	36
36.96	37
37.00	37
37.04	37
37.08	37
37.12	37
37.16	37
37.20	37
37.24	37
37.28	37
37.32	37
37.36	37
37.40	37
37.44	37
37.48	37
37.52	37
37.56	37
37.60	37
37.64	37
37.68	37
37.72	37
37.76	37
37.80	37
37.84	37
37.88	37
37.92	37
37.96	37
38.00	37
38.04	37
38.08	37
38.12	38
38.16	38
38.20	38
38.24	38
38.28	38
38.32	38
38.36	38
38.40	38
38.44	38
38.48	38
38.52	38
38.56	38
38.60	38
38.64	38
38.68	38
38.72	38
38.76	38
38.80	38
38.84	38
38.88	39
38.92	39
38.96	39
39.00	39
39.04	39
39.08	39
39.12	39
39.16	39
39.20	39
39.24	39
39.28	39
39.32	39
39.36	39
39.40	39
39.44	39
39.48	39
39.52	39
39.56	39
39.60	39
39.64	39
39.68	39
39.72	40
39.76	40
39.80	40
39.84	40
39.88	40
39.92	40
39.96	40
40.00	40
40.04	40
40.08	40
40.12	40
40.16	40
40.20	40
40.24	40
40.28	40
40.32	40
40.36	40
40.40	40
40.44	41
40.48	41
40.52	41
40.56	41
40.60	41
40.64	41
40.68	41
40.72	41
40.76	41
40.80	41
40.84	41
40.88	41
40.92	41
40.96	41
41.00	41
41.04	41
41.08	41
41.12	41
41.16	41
41.20	41
41.24	41
41.28	41
41.32	41
41.36	41
41.40	41
41.44	41
41.48	41
41.52	41
41.56	42
41.60	42
41.64	42
41.68	42
41.72	42
41.76	42
41.80	42
41.84	42
41.88	42
41.92	42
41.96	42
42.00	42
42.04	42
42.08	42
42.12	42
42.16	42
42.20	42
42.24	42
42.28	42
42.32	42
42.36	42
42.40	42
42.44	42
42.48	42
42.52	42
42.56	43
42.60	43
42.64	43
42.68	43
42.72	43
42.76	43
42.80	43
42.84	43
42.88	43
42.92	43
42.96	43
43.00	43
43.04	43
43.08	43
43.12	43
43.16	43
43.20	43
43.24	43
43.28	44
43.32	44
43.36	44
43.40	44
43.44	44
43.48	44
43.52	44
43.56	44
43.60	44
43.64	44
