#framerate:	25.00

#Frame 	 Voronoi density(m^(-2))		velocity(m/s)
00359	5.197	0.111
00360	5.168	0.119
00361	5.178	0.119
00362	5.167	0.118
00363	5.173	0.115
00364	5.159	0.118
00365	5.169	0.115
00366	5.150	0.116
00367	5.154	0.115
00368	5.176	0.109
00369	5.160	0.120
00370	5.177	0.110
00371	5.166	0.118
00372	5.163	0.118
00373	5.135	0.115
00374	5.139	0.114
00375	5.147	0.120
00376	5.123	0.110
00377	5.132	0.117
00378	5.159	0.115
00379	5.148	0.115
00380	5.155	0.123
00381	5.178	0.115
00382	5.171	0.119
00383	5.162	0.120
00384	5.181	0.125
00385	5.172	0.117
00386	5.195	0.125
00387	5.206	0.119
00388	5.184	0.124
00389	5.200	0.114
00390	5.228	0.117
00391	5.238	0.116
00392	5.223	0.107
00393	5.248	0.110
00394	5.262	0.097
00395	5.280	0.104
00396	5.261	0.095
00397	5.270	0.101
00398	5.277	0.095
00399	5.280	0.100
00400	5.298	0.085
00401	5.319	0.090
00402	5.307	0.098
00403	5.338	0.089
00404	5.322	0.088
00405	5.330	0.091
00406	5.323	0.087
00407	5.326	0.089
00408	5.340	0.090
00409	5.335	0.094
00410	5.311	0.097
00411	5.303	0.099
00412	5.306	0.106
00413	5.302	0.110
00414	5.279	0.112
00415	5.248	0.109
00416	5.249	0.107
00417	5.227	0.108
00418	5.244	0.112
00419	5.229	0.117
00420	5.235	0.126
00421	5.230	0.131
00422	5.221	0.133
00423	5.217	0.141
00424	5.195	0.146
00425	5.192	0.149
00426	5.173	0.145
00427	5.135	0.144
00428	5.145	0.141
00429	5.116	0.140
00430	5.110	0.144
00431	5.100	0.145
00432	5.068	0.148
00433	5.061	0.156
00434	5.038	0.158
00435	5.028	0.152
00436	5.019	0.126
00437	5.024	0.124
00438	4.999	0.121
00439	4.983	0.116
00440	4.988	0.117
00441	4.997	0.111
00442	4.976	0.111
00443	4.961	0.112
00444	4.996	0.110
00445	4.974	0.118
00446	5.020	0.120
00447	5.021	0.117
00448	4.985	0.126
00449	4.985	0.089
00450	4.947	0.091
00451	4.946	0.101
00452	4.935	0.106
00453	4.901	0.117
00454	4.888	0.120
00455	4.835	0.130
00456	4.822	0.129
00457	4.794	0.136
00458	4.763	0.142
00459	4.774	0.138
00460	4.791	0.151
00461	4.798	0.141
00462	4.801	0.149
00463	4.798	0.146
00464	4.803	0.148
00465	4.825	0.144
00466	4.825	0.145
00467	4.840	0.150
00468	4.853	0.149
00469	4.862	0.156
00470	4.852	0.144
00471	4.833	0.149
00472	4.843	0.147
00473	4.851	0.143
00474	4.842	0.150
00475	4.838	0.143
00476	4.826	0.137
00477	4.823	0.133
00478	4.801	0.123
00479	4.850	0.123
00480	4.812	0.119
00481	4.824	0.114
00482	4.821	0.105
