#framerate (fps):	10.00

#Frame	PersID	x/m	y/m	z/m	Individual density(m^(-2))	Individual velocity(m/s)	Voronoi Polygon	Intersection Polygon
00376	 25	 -0.1400	 0.2300	 0.0000	 4.9852	 0.2000	(((-388.788471, 5064.215926), (1603.266065, 1532.846522), (-3028.946630, -971.052232), (-3083.338352, -916.661648), (-3766.310795, 3278.766311), (-1677.146947, 5245.038168), (-388.788471, 5064.215926)))	(((-352.564251, 5000.000264), (-1937.500008, 4999.999992), (-1677.146947, 5245.038168), (-388.788471, 5064.215926), (-352.564251, 5000.000264)))
00376	 41	 -0.0600	 0.8000	 0.0000	 3.8203	 0.0566	(((-481.390135, 13367.488789), (2280.823529, 7428.729412), (-388.788471, 5064.215926), (-1677.146947, 5245.038168), (-3567.492328, 8532.595353), (-481.390135, 13367.488789)))	(((-481.390135, 13367.488789), (2280.823529, 7428.729412), (-388.788471, 5064.215926), (-1677.146947, 5245.038168), (-3567.492328, 8532.595353), (-481.390135, 13367.488789)))
00376	 26	 0.2500	 0.4500	 0.0000	 4.7523	 0.1345	(((-388.788471, 5064.215926), (2280.823529, 7428.729412), (4408.574879, 6964.492754), (5153.816372, 4212.831858), (2471.648216, 1253.198032), (1603.266065, 1532.846522), (-388.788471, 5064.215926)))	(((4940.625552, 5000.000000), (-352.564092, 4999.999981), (-388.788471, 5064.215926), (2280.823529, 7428.729412), (4408.574879, 6964.492754), (4940.625552, 5000.000000)))
00376	 5	 0.3700	 1.0000	 0.0000	 0.6915	 0.0141	(((3235.148515, 46816.336634), (6623.815166, 8863.270142), (4408.574879, 6964.492754), (2280.823529, 7428.729412), (-481.390135, 13367.488789), (3235.148515, 46816.336634)))	(((-299.999206, 15000.000000), (5000.000000, 15000.000000), (5000.001019, 7471.429445), (4408.574879, 6964.492754), (2280.823529, 7428.729412), (-481.390135, 13367.488789), (-299.999206, 15000.000000)))
00376	 32	 0.7300	 0.5800	 0.0000	 4.3702	 0.0906	(((4408.574879, 6964.492754), (6623.815166, 8863.270142), (10021.384137, 7417.496112), (10164.375524, 4748.323554), (7967.588727, 3140.918580), (5153.816372, 4212.831858), (4408.574879, 6964.492754)))	(((4999.999907, 7471.428492), (5000.000000, 5000.000000), (4940.624937, 5000.000000), (4408.574879, 6964.492754), (4999.999907, 7471.428492)))
00377	 18	 -0.5200	 1.1000	 0.0000	 0.0402	 0.0632	(((-6445.340050, 8139.294710), (-11367.783505, 12405.412371), (-28000.000000, 46830.189451), (-28000.000000, 100000.000000), (5745.193907, 100000.000000), (3668.681319, 49818.131868), (-382.142857, 13360.714286), (-3536.894075, 8523.429084), (-6445.340050, 8139.294710)))	(((-4999.998010, 8330.188942), (-5000.000000, 15000.000000), (-199.999810, 15000.000000), (-382.142857, 13360.714286), (-3536.894075, 8523.429084), (-4999.998010, 8330.188942)))
00377	 6	 -0.4500	 0.5700	 0.0000	 4.9696	 0.1208	(((-6445.340050, 8139.294710), (-3536.894075, 8523.429084), (-1563.811357, 5177.767084), (-3779.374276, 3215.411356), (-7117.587940, 4273.869347), (-6445.340050, 8139.294710)))	(((-5000.000097, 8330.188666), (-3536.894075, 8523.429084), (-1563.811357, 5177.767084), (-1764.515033, 5000.000971), (-5000.000000, 5000.000000), (-5000.000097, 8330.188666)))
00377	 25	 -0.1400	 0.2200	 0.0000	 4.8934	 0.2102	(((-502.366864, 5031.360947), (1668.315789, 1282.000000), (-3005.172924, -994.827076), (-3236.846920, -763.153080), (-3779.374276, 3215.411356), (-1563.811357, 5177.767084), (-502.366864, 5031.360947)))	(((-484.210151, 4999.999352), (-1764.515411, 5000.000636), (-1563.811357, 5177.767084), (-502.366864, 5031.360947), (-484.210151, 4999.999352)))
00377	 41	 -0.0600	 0.8000	 0.0000	 3.8261	 0.0412	(((-382.142857, 13360.714286), (2330.769231, 7392.307692), (-502.366864, 5031.360947), (-1563.811357, 5177.767084), (-3536.894075, 8523.429084), (-382.142857, 13360.714286)))	(((-382.142857, 13360.714286), (2330.769231, 7392.307692), (-502.366864, 5031.360947), (-1563.811357, 5177.767084), (-3536.894075, 8523.429084), (-382.142857, 13360.714286)))
00377	 26	 0.2400	 0.4400	 0.0000	 4.8099	 0.1273	(((-502.366864, 5031.360947), (2330.769231, 7392.307692), (4298.882682, 6900.279330), (5031.053234, 4196.880366), (2237.990095, 1104.560462), (1668.315789, 1282.000000), (-502.366864, 5031.360947)))	(((4813.541801, 4999.999503), (-484.210432, 4999.999837), (-502.366864, 5031.360947), (2330.769231, 7392.307692), (4298.882682, 6900.279330), (4813.541801, 4999.999503)))
00377	 5	 0.3800	 1.0000	 0.0000	 0.6462	 0.0141	(((3668.681319, 49818.131868), (6654.518193, 8762.874850), (4298.882682, 6900.279330), (2330.769231, 7392.307692), (-382.142857, 13360.714286), (3668.681319, 49818.131868)))	(((-200.000453, 15000.000000), (5000.000000, 15000.000000), (4999.998898, 7454.650292), (4298.882682, 6900.279330), (2330.769231, 7392.307692), (-382.142857, 13360.714286), (-200.000453, 15000.000000)))
00377	 32	 0.7200	 0.5700	 0.0000	 4.4089	 0.0906	(((4298.882682, 6900.279330), (6654.518193, 8762.874850), (9899.058085, 7313.186813), (10083.050847, 4737.288136), (7820.418848, 3040.314136), (5031.053234, 4196.880366), (4298.882682, 6900.279330)))	(((5000.000034, 7454.651190), (5000.000000, 5000.000000), (4813.541447, 5000.000812), (4298.882682, 6900.279330), (5000.000034, 7454.651190)))
00378	 18	 -0.5200	 1.0900	 0.0000	 0.0408	 0.0500	(((-6253.891051, 8030.544747), (-11229.810181, 12214.840380), (-28000.000000, 47352.364615), (-28000.000000, 100000.000000), (5131.089287, 100000.000000), (3486.842105, 52318.421053), (-403.497942, 13415.020576), (-3466.201859, 8451.328021), (-6253.891051, 8030.544747)))	(((-4999.998532, 8219.811542), (-5000.000000, 15000.000000), (-244.997414, 15000.000000), (-403.497942, 13415.020576), (-3466.201859, 8451.328021), (-4999.998532, 8219.811542)))
00378	 6	 -0.4400	 0.5600	 0.0000	 5.0032	 0.1253	(((-6253.891051, 8030.544747), (-3466.201859, 8451.328021), (-1382.203390, 5064.830508), (-3719.718310, 3116.901408), (-7006.542056, 4267.289720), (-6253.891051, 8030.544747)))	(((-4999.999042, 8219.811465), (-3466.201859, 8451.328021), (-1382.203390, 5064.830508), (-1460.000266, 4999.999779), (-5000.000000, 5000.000000), (-4999.999042, 8219.811465)))
00378	 25	 -0.1400	 0.2000	 0.0000	 4.7860	 0.2209	(((-674.292101, 4958.643815), (1793.039918, 989.457523), (-2841.667134, -1158.332866), (-3379.997432, -620.002568), (-3719.718310, 3116.901408), (-1382.203390, 5064.830508), (-674.292101, 4958.643815)))	(((-1459.999843, 5000.000131), (-1382.203390, 5064.830508), (-949.997210, 4999.999581), (-1459.999843, 5000.000131)))
00378	 41	 -0.0500	 0.8000	 0.0000	 3.8176	 0.0400	(((-403.497942, 13415.020576), (2435.216179, 7311.785216), (-674.292101, 4958.643815), (-1382.203390, 5064.830508), (-3466.201859, 8451.328021), (-403.497942, 13415.020576)))	(((-619.642543, 5000.000238), (-950.001467, 5000.000220), (-1382.203390, 5064.830508), (-3466.201859, 8451.328021), (-403.497942, 13415.020576), (2435.216179, 7311.785216), (-619.642543, 5000.000238)))
00378	 26	 0.2300	 0.4300	 0.0000	 4.8385	 0.1345	(((-674.292101, 4958.643815), (2435.216179, 7311.785216), (4157.957245, 6858.432304), (4934.682081, 4195.375723), (2073.684211, 910.526316), (1793.039918, 989.457523), (-674.292101, 4958.643815)))	(((-619.642674, 5000.000138), (2435.216179, 7311.785216), (4157.957245, 6858.432304), (4700.000076, 4999.999740), (-619.642674, 5000.000138)))
00378	 5	 0.3800	 1.0000	 0.0000	 0.6117	 0.0224	(((3486.842105, 52318.421053), (6653.724469, 8773.788546), (4157.957245, 6858.432304), (2435.216179, 7311.785216), (-403.497942, 13415.020576), (3486.842105, 52318.421053)))	(((-244.999487, 15000.000000), (5000.000000, 15000.000000), (4999.999714, 7504.650943), (4157.957245, 6858.432304), (2435.216179, 7311.785216), (-403.497942, 13415.020576), (-244.999487, 15000.000000)))
00378	 32	 0.7100	 0.5700	 0.0000	 4.4004	 0.0906	(((4157.957245, 6858.432304), (6653.724469, 8773.788546), (9822.837101, 7290.374123), (9960.515021, 4720.386266), (7720.418848, 3040.314136), (4934.682081, 4195.375723), (4157.957245, 6858.432304)))	(((5000.000408, 7504.651476), (5000.000000, 5000.000000), (4700.000034, 4999.999882), (4157.957245, 6858.432304), (5000.000408, 7504.651476)))
00379	 18	 -0.5200	 1.0800	 0.0000	 0.0409	 0.0447	(((-6166.435986, 7917.993080), (-11134.974093, 11983.160622), (-28000.000000, 46917.844878), (-28000.000000, 100000.000000), (5134.477587, 100000.000000), (3784.507042, 60850.704225), (-406.329114, 13703.797468), (-3427.506900, 8444.710212), (-6166.435986, 7917.993080)))	(((-4999.999700, 8142.307750), (-5000.000000, 15000.000000), (-291.115497, 15000.000000), (-406.329114, 13703.797468), (-3427.506900, 8444.710212), (-4999.999700, 8142.307750)))
00379	 6	 -0.4200	 0.5600	 0.0000	 5.0045	 0.1342	(((-6166.435986, 7917.993080), (-3427.506900, 8444.710212), (-1119.102197, 5028.271251), (-3636.986301, 3054.794521), (-6792.682927, 4317.073171), (-6166.435986, 7917.993080)))	(((-4999.999577, 8142.307774), (-3427.506900, 8444.710212), (-1119.102197, 5028.271251), (-1155.172358, 5000.000044), (-5000.000000, 5000.000000), (-4999.999577, 8142.307774)))
00379	 25	 -0.1300	 0.1900	 0.0000	 4.5046	 0.2419	(((-825.075529, 4990.332326), (1954.990758, 759.796673), (1936.140520, 345.091434), (-2702.307606, -1297.692394), (-3392.859654, -607.140346), (-3636.986301, 3054.794521), (-1119.102197, 5028.271251), (-825.075529, 4990.332326)))	(((-1155.173344, 4999.999271), (-1119.102197, 5028.271251), (-899.999002, 4999.999871), (-1155.173344, 4999.999271)))
00379	 41	 -0.0500	 0.8100	 0.0000	 3.8041	 0.0500	(((-406.329114, 13703.797468), (2443.835616, 7253.424658), (-825.075529, 4990.332326), (-1119.102197, 5028.271251), (-3427.506900, 8444.710212), (-406.329114, 13703.797468)))	(((-811.111118, 4999.999995), (-899.999925, 4999.999990), (-1119.102197, 5028.271251), (-3427.506900, 8444.710212), (-406.329114, 13703.797468), (2443.835616, 7253.424658), (-811.111118, 4999.999995)))
00379	 26	 0.2200	 0.4200	 0.0000	 4.8876	 0.1281	(((-825.075529, 4990.332326), (2443.835616, 7253.424658), (4015.683962, 6819.811321), (4835.989492, 4194.833625), (1954.990758, 759.796673), (-825.075529, 4990.332326)))	(((-811.110510, 5000.000416), (2443.835616, 7253.424658), (4015.683962, 6819.811321), (4584.374862, 5000.000441), (-811.110510, 5000.000416)))
00379	 5	 0.3800	 1.0000	 0.0000	 0.5159	 0.0283	(((3784.507042, 60850.704225), (6625.700935, 8762.149533), (4015.683962, 6819.811321), (2443.835616, 7253.424658), (-406.329114, 13703.797468), (3784.507042, 60850.704225)))	(((-291.111677, 15000.000000), (5000.000000, 15000.000000), (5000.002478, 7552.327426), (4015.683962, 6819.811321), (2443.835616, 7253.424658), (-406.329114, 13703.797468), (-291.111677, 15000.000000)))
00379	 32	 0.7000	 0.5700	 0.0000	 4.3973	 0.1000	(((4015.683962, 6819.811321), (6625.700935, 8762.149533), (9779.729730, 7185.135135), (9907.594937, 4755.696203), (7620.418848, 3040.314136), (4835.989492, 4194.833625), (4015.683962, 6819.811321)))	(((5000.000127, 7552.325676), (5000.000000, 5000.000000), (4584.375292, 4999.999065), (4015.683962, 6819.811321), (5000.000127, 7552.325676)))
00380	 18	 -0.5300	 1.0800	 0.0000	 0.0413	 0.0510	(((-6028.412017, 7849.227468), (-10949.872123, 11652.173913), (-28000.000000, 46999.965937), (-28000.000000, 100000.000000), (5063.318841, 100000.000000), (4203.736655, 74899.110320), (-443.854749, 13816.480447), (-3475.270270, 8427.297297), (-6028.412017, 7849.227468)))	(((-5000.002941, 8082.074806), (-5000.000000, 15000.000000), (-353.806448, 15000.000000), (-443.854749, 13816.480447), (-3475.270270, 8427.297297), (-5000.002941, 8082.074806)))
00380	 6	 -0.4100	 0.5500	 0.0000	 4.9349	 0.1476	(((-6028.412017, 7849.227468), (-3475.270270, 8427.297297), (-975.625000, 4966.250000), (-1019.620253, 4756.426485), (-3550.000000, 2939.743590), (-6718.721109, 4320.980996), (-6028.412017, 7849.227468)))	(((-4999.999711, 8082.075537), (-3475.270270, 8427.297297), (-1000.000220, 5000.000304), (-5000.000000, 5000.000000), (-4999.999711, 8082.075537)))
00380	 41	 -0.0500	 0.8100	 0.0000	 3.7273	 0.0500	(((-443.854749, 13816.480447), (2519.767442, 7296.511628), (-975.625000, 4966.250000), (-3475.270270, 8427.297297), (-443.854749, 13816.480447)))	(((-924.999627, 5000.000248), (-1000.000182, 5000.000252), (-3475.270270, 8427.297297), (-443.854749, 13816.480447), (2519.767442, 7296.511628), (-924.999627, 5000.000248)))
00380	 26	 0.2100	 0.4200	 0.0000	 4.7999	 0.1360	(((-1019.620253, 4756.426485), (-975.625000, 4966.250000), (2519.767442, 7296.511628), (3898.126464, 6875.995316), (4740.451389, 4180.555556), (2000.000000, 807.692308), (-1019.620253, 4756.426485)))	(((-924.999485, 5000.000343), (2519.767442, 7296.511628), (3898.126464, 6875.995316), (4484.375144, 4999.999541), (-924.999485, 5000.000343)))
00380	 5	 0.3900	 1.0100	 0.0000	 0.4064	 0.0539	(((4203.736655, 74899.110320), (6653.530378, 8754.679803), (3898.126464, 6875.995316), (2519.767442, 7296.511628), (-443.854749, 13816.480447), (4203.736655, 74899.110320)))	(((-353.802980, 15000.000000), (5000.000000, 15000.000000), (4999.999918, 7627.272671), (3898.126464, 6875.995316), (2519.767442, 7296.511628), (-443.854749, 13816.480447), (-353.802980, 15000.000000)))
00380	 32	 0.6900	 0.5700	 0.0000	 4.4023	 0.1100	(((3898.126464, 6875.995316), (6653.530378, 8754.679803), (9702.136752, 7164.102564), (9787.179487, 4740.384615), (7568.983957, 3076.737968), (4740.451389, 4180.555556), (3898.126464, 6875.995316)))	(((5000.000160, 7627.272836), (5000.000000, 5000.000000), (4484.375166, 4999.999468), (3898.126464, 6875.995316), (5000.000160, 7627.272836)))
00381	 18	 -0.5300	 1.0700	 0.0000	 0.0419	 0.0632	(((-5975.000000, 7768.750000), (-10768.518519, 11363.888889), (-28000.000000, 47550.049634), (-28000.000000, 100000.000000), (5095.919365, 100000.029334), (5044.075829, 98475.829384), (-455.914513, 14142.644135), (-3446.407186, 8400.898204), (-5975.000000, 7768.750000)))	(((-4999.999098, 8012.500225), (-5000.000000, 15000.000000), (-399.999996, 15000.000000), (-455.914513, 14142.644135), (-3446.407186, 8400.898204), (-4999.999098, 8012.500225)))
00381	 6	 -0.4000	 0.5500	 0.0000	 4.8810	 0.1476	(((-5975.000000, 7768.750000), (-3446.407186, 8400.898204), (-923.033175, 5129.857820), (-1093.137255, 4400.840336), (-3454.477612, 2882.835821), (-6574.303406, 4322.755418), (-5975.000000, 7768.750000)))	(((-4999.999966, 8012.500008), (-3446.407186, 8400.898204), (-923.033175, 5129.857820), (-953.333439, 4999.999547), (-5000.000000, 5000.000000), (-4999.999966, 8012.500008)))
00381	 41	 -0.0500	 0.8200	 0.0000	 3.6774	 0.0583	(((-455.914513, 14142.644135), (2527.446248, 7233.808688), (-923.033175, 5129.857820), (-3446.407186, 8400.898204), (-455.914513, 14142.644135)))	(((-455.914513, 14142.644135), (2527.446248, 7233.808688), (-923.033175, 5129.857820), (-3446.407186, 8400.898204), (-455.914513, 14142.644135)))
00381	 26	 0.2000	 0.4100	 0.0000	 4.7385	 0.1500	(((-1093.137255, 4400.840336), (-923.033175, 5129.857820), (2527.446248, 7233.808688), (3751.242236, 6846.273292), (4639.719626, 4180.841121), (1981.028472, 777.716444), (-1093.137255, 4400.840336)))	(((-953.333335, 4999.999994), (-923.033175, 5129.857820), (2527.446248, 7233.808688), (3751.242236, 6846.273292), (4366.666876, 4999.999373), (-953.333335, 4999.999994)))
00381	 5	 0.3900	 1.0100	 0.0000	 0.2996	 0.0825	(((5044.075829, 98475.829384), (6675.030625, 8773.315639), (3751.242236, 6846.273292), (2527.446248, 7233.808688), (-455.914513, 14142.644135), (5044.075829, 98475.829384)))	(((-400.001420, 15000.000000), (5000.000000, 15000.000000), (5000.000673, 7669.318625), (3751.242236, 6846.273292), (2527.446248, 7233.808688), (-455.914513, 14142.644135), (-400.001420, 15000.000000)))
00381	 32	 0.6800	 0.5700	 0.0000	 4.4033	 0.1204	(((3751.242236, 6846.273292), (6675.030625, 8773.315639), (9605.073617, 7080.401910), (9687.179487, 4740.384615), (7468.983957, 3076.737968), (4639.719626, 4180.841121), (3751.242236, 6846.273292)))	(((4999.999878, 7669.318101), (5000.000000, 5000.000000), (4366.666867, 4999.999400), (3751.242236, 6846.273292), (4999.999878, 7669.318101)))
00382	 18	 -0.5300	 1.0800	 0.0000	 0.0410	 0.0671	(((-5882.835821, 7767.412935), (-10715.113350, 11311.083123), (-28000.000000, 46302.482409), (-28000.000000, 100000.000000), (5703.073886, 100000.000000), (5227.987421, 88360.691824), (-403.818737, 14342.668024), (-3507.716325, 8383.184657), (-5882.835821, 7767.412935)))	(((-4999.999329, 7996.296470), (-5000.000000, 15000.000000), (-353.804248, 15000.001315), (-403.818737, 14342.668024), (-3507.716325, 8383.184657), (-4999.999329, 7996.296470)))
00382	 6	 -0.3900	 0.5400	 0.0000	 4.7111	 0.1526	(((-5882.835821, 7767.412935), (-3507.716325, 8383.184657), (-876.977401, 5298.870056), (-1173.505976, 3975.896414), (-3277.272727, 2713.636364), (-6538.349515, 4344.174757), (-5882.835821, 7767.412935)))	(((-4999.999088, 7996.296533), (-3507.716325, 8383.184657), (-876.977401, 5298.870056), (-943.965489, 5000.000126), (-5000.000000, 5000.000000), (-4999.999088, 7996.296533)))
00382	 41	 -0.0500	 0.8300	 0.0000	 3.6413	 0.0632	(((-403.818737, 14342.668024), (2505.263158, 7231.578947), (-876.977401, 5298.870056), (-3507.716325, 8383.184657), (-403.818737, 14342.668024)))	(((-403.818737, 14342.668024), (2505.263158, 7231.578947), (-876.977401, 5298.870056), (-3507.716325, 8383.184657), (-403.818737, 14342.668024)))
00382	 26	 0.1900	 0.4100	 0.0000	 4.6942	 0.1562	(((-1173.505976, 3975.896414), (-876.977401, 5298.870056), (2505.263158, 7231.578947), (3650.000000, 6850.000000), (4539.719626, 4180.841121), (1987.354086, 913.813230), (-1173.505976, 3975.896414)))	(((-943.965304, 5000.000951), (-876.977401, 5298.870056), (2505.263158, 7231.578947), (3650.000000, 6850.000000), (4266.666603, 5000.000192), (-943.965304, 5000.000951)))
00382	 5	 0.3900	 1.0100	 0.0000	 0.3374	 0.1100	(((5227.987421, 88360.691824), (6675.000000, 8775.000000), (3650.000000, 6850.000000), (2505.263158, 7231.578947), (-403.818737, 14342.668024), (5227.987421, 88360.691824)))	(((-353.804245, 15000.001347), (5000.000000, 15000.000000), (5000.000000, 7709.090909), (3650.000000, 6850.000000), (2505.263158, 7231.578947), (-403.818737, 14342.668024), (-353.804245, 15000.001347)))
00382	 32	 0.6700	 0.5700	 0.0000	 4.3684	 0.1315	(((3650.000000, 6850.000000), (6675.000000, 8775.000000), (9577.874564, 7033.275261), (9617.077839, 4759.485325), (7420.068027, 3056.802721), (4539.719626, 4180.841121), (3650.000000, 6850.000000)))	(((5000.000000, 7709.090909), (5000.000000, 5000.000000), (4266.666556, 5000.000331), (3650.000000, 6850.000000), (5000.000000, 7709.090909)))
00383	 18	 -0.5300	 1.0700	 0.0000	 0.0426	 0.0781	(((-5784.831461, 7656.991261), (-10541.078838, 11039.211618), (-28000.000000, 46829.945181), (-28000.000000, 100000.000000), (4166.821039, 100000.000000), (-489.634146, 14320.731707), (-3504.838710, 8290.322581), (-5784.831461, 7656.991261)))	(((-5000.002106, 7874.999415), (-5000.000000, 15000.000000), (-452.717691, 14999.998387), (-489.634146, 14320.731707), (-3504.838710, 8290.322581), (-5000.002106, 7874.999415)))
00383	 6	 -0.3800	 0.5300	 0.0000	 4.7206	 0.1612	(((-5784.831461, 7656.991261), (-3504.838710, 8290.322581), (-873.665224, 5396.031746), (-1311.468288, 3543.788010), (-3140.582726, 2553.017690), (-6422.485670, 4327.019281), (-5784.831461, 7656.991261)))	(((-4999.999932, 7875.000019), (-3504.838710, 8290.322581), (-873.665224, 5396.031746), (-967.272628, 5000.000421), (-5000.000000, 5000.000000), (-4999.999932, 7875.000019)))
00383	 41	 -0.0500	 0.8300	 0.0000	 3.6437	 0.0700	(((-489.634146, 14320.731707), (2597.359307, 7171.904762), (-873.665224, 5396.031746), (-3504.838710, 8290.322581), (-489.634146, 14320.731707)))	(((-489.634146, 14320.731707), (2597.359307, 7171.904762), (-873.665224, 5396.031746), (-3504.838710, 8290.322581), (-489.634146, 14320.731707)))
00383	 26	 0.1700	 0.4000	 0.0000	 4.5983	 0.1697	(((-1311.468288, 3543.788010), (-873.665224, 5396.031746), (2597.359307, 7171.904762), (3449.324324, 6869.594595), (4379.703535, 4187.913341), (1992.576882, 806.150583), (-1311.468288, 3543.788010)))	(((-967.272588, 5000.000591), (-873.665224, 5396.031746), (2597.359307, 7171.904762), (3449.324324, 6869.594595), (4097.959188, 4999.999988), (-967.272588, 5000.000591)))
00383	 5	 0.3900	 1.0200	 0.0000	 0.1910	 0.1304	(((3449.324324, 6869.594595), (2597.359307, 7171.904762), (-489.634146, 14320.731707), (4166.846153, 100000.000000), (8283.640857, 100000.000000), (6625.000000, 8775.000000), (3449.324324, 6869.594595)))	(((-452.717492, 14999.998387), (5000.000000, 15000.000000), (5000.000263, 7800.000158), (3449.324324, 6869.594595), (2597.359307, 7171.904762), (-489.634146, 14320.731707), (-452.717492, 14999.998387)))
00383	 32	 0.6600	 0.5700	 0.0000	 4.3379	 0.1315	(((3449.324324, 6869.594595), (6625.000000, 8775.000000), (9479.160063, 6958.716323), (9517.077839, 4759.485325), (7368.599679, 3094.414751), (4379.703535, 4187.913341), (3449.324324, 6869.594595)))	(((5000.000341, 7800.000205), (5000.000000, 5000.000000), (4097.959482, 4999.999141), (3449.324324, 6869.594595), (5000.000341, 7800.000205)))
00384	 18	 -0.5300	 1.0600	 0.0000	 0.0443	 0.0860	(((-5555.996622, 7551.815878), (-10417.042607, 10866.165414), (-28000.000000, 47384.531337), (-28000.000000, 100000.000000), (2220.035196, 100000.000000), (-565.023974, 14589.264784), (-3423.239437, 8223.239437), (-5555.996622, 7551.815878)))	(((-4999.997852, 7726.852528), (-5000.000000, 15000.000000), (-551.630849, 14999.998127), (-565.023974, 14589.264784), (-3423.239437, 8223.239437), (-4999.997852, 7726.852528)))
00384	 6	 -0.3600	 0.5200	 0.0000	 4.7149	 0.1526	(((-5555.996622, 7551.815878), (-3423.239437, 8223.239437), (-750.000000, 5550.000000), (-1352.793296, 3138.826816), (-2901.141553, 2379.832572), (-6241.798107, 4328.548896), (-5555.996622, 7551.815878)))	(((-5000.000182, 7726.851794), (-3423.239437, 8223.239437), (-750.000000, 5550.000000), (-887.499940, 5000.000241), (-5000.000000, 5000.000000), (-5000.000182, 7726.851794)))
00384	 41	 -0.0400	 0.8400	 0.0000	 3.5749	 0.0825	(((-565.023974, 14589.264784), (2743.088553, 7102.483801), (-750.000000, 5550.000000), (-3423.239437, 8223.239437), (-565.023974, 14589.264784)))	(((-565.023974, 14589.264784), (2743.088553, 7102.483801), (-750.000000, 5550.000000), (-3423.239437, 8223.239437), (-565.023974, 14589.264784)))
00384	 26	 0.1600	 0.3900	 0.0000	 4.6277	 0.1921	(((-1352.793296, 3138.826816), (-750.000000, 5550.000000), (2743.088553, 7102.483801), (3168.975332, 6949.430740), (4266.000000, 4178.000000), (1967.250392, 779.848406), (-1352.793296, 3138.826816)))	(((-887.499980, 5000.000082), (-750.000000, 5550.000000), (2743.088553, 7102.483801), (3168.975332, 6949.430740), (3940.624865, 5000.000342), (-887.499980, 5000.000082)))
00384	 5	 0.3900	 1.0300	 0.0000	 0.1465	 0.1414	(((3168.975332, 6949.430740), (2743.088553, 7102.483801), (-565.023974, 14589.264784), (2220.126528, 100000.000000), (9915.420669, 100000.000000), (6601.134021, 8856.185567), (3168.975332, 6949.430740)))	(((-551.630410, 14999.998127), (5000.000000, 15000.000000), (5000.002188, 7966.667882), (3168.975332, 6949.430740), (2743.088553, 7102.483801), (-565.023974, 14589.264784), (-551.630410, 14999.998127)))
00384	 32	 0.6400	 0.5800	 0.0000	 4.2774	 0.1414	(((3168.975332, 6949.430740), (6601.134021, 8856.185567), (9350.000000, 6938.372093), (9350.000000, 4803.658537), (7266.788321, 3177.737226), (4266.000000, 4178.000000), (3168.975332, 6949.430740)))	(((5000.000186, 7966.666770), (5000.000000, 5000.000000), (3940.624962, 5000.000096), (3168.975332, 6949.430740), (5000.000186, 7966.666770)))
00385	 18	 -0.5200	 1.0500	 0.0000	 0.0479	 0.1030	(((-5419.402985, 7426.865672), (-10262.127660, 10728.723404), (-28000.000000, 47113.935202), (-28000.000000, 100000.000000), (-1633.028226, 100000.000000), (-687.835202, 13993.003413), (-3322.000000, 8126.000000), (-5419.402985, 7426.865672)))	(((-5000.002388, 7566.665871), (-5000.000000, 15000.000000), (-698.904716, 15000.000000), (-687.835202, 13993.003413), (-3322.000000, 8126.000000), (-5000.002388, 7566.665871)))
00385	 6	 -0.3400	 0.5100	 0.0000	 4.6964	 0.1476	(((-5419.402985, 7426.865672), (-3322.000000, 8126.000000), (-659.132420, 5546.347032), (-1476.053794, 2467.181855), (-2406.461054, 2034.061234), (-6063.947368, 4333.052632), (-5419.402985, 7426.865672)))	(((-5000.000728, 7566.666424), (-3322.000000, 8126.000000), (-659.132420, 5546.347032), (-804.081461, 5000.000648), (-5000.000000, 5000.000000), (-5000.000728, 7566.666424)))
00385	 41	 -0.0300	 0.8300	 0.0000	 3.6837	 0.0949	(((-687.835202, 13993.003413), (3046.728972, 7173.364486), (2982.142857, 7002.857143), (-659.132420, 5546.347032), (-3322.000000, 8126.000000), (-687.835202, 13993.003413)))	(((-687.835202, 13993.003413), (3046.728972, 7173.364486), (2982.142857, 7002.857143), (-659.132420, 5546.347032), (-3322.000000, 8126.000000), (-687.835202, 13993.003413)))
00385	 26	 0.1500	 0.3800	 0.0000	 4.5801	 0.2247	(((-1476.053794, 2467.181855), (-659.132420, 5546.347032), (2982.142857, 7002.857143), (4167.084282, 4158.997722), (2027.124818, 754.516756), (-1476.053794, 2467.181855)))	(((-804.081775, 4999.999465), (-659.132420, 5546.347032), (2982.142857, 7002.857143), (3816.666967, 4999.999279), (-804.081775, 4999.999465)))
00385	 5	 0.3900	 1.0600	 0.0000	 0.0874	 0.1552	(((3046.728972, 7173.364486), (-687.835202, 13993.003413), (-1632.936948, 100000.000000), (16435.438891, 100000.000000), (6497.115385, 8898.557692), (3046.728972, 7173.364486)))	(((-698.903600, 15000.000000), (5000.000000, 15000.000000), (4999.998730, 8149.999365), (3046.728972, 7173.364486), (-687.835202, 13993.003413), (-698.903600, 15000.000000)))
00385	 32	 0.6300	 0.5800	 0.0000	 4.1594	 0.1414	(((2982.142857, 7002.857143), (3046.728972, 7173.364486), (6497.115385, 8898.557692), (9317.777342, 6816.640533), (9284.569427, 4824.165637), (7266.310578, 3199.713392), (4167.084282, 4158.997722), (2982.142857, 7002.857143)))	(((4999.999515, 8149.999758), (5000.000000, 5000.000000), (3816.666444, 5000.000535), (2982.142857, 7002.857143), (3046.728972, 7173.364486), (4999.999515, 8149.999758)))
