#framerate (fps):	10.00

#Frame	PersID	x/m	y/m	z/m	Individual density(m^(-2))	Individual velocity(m/s)	Voronoi Polygon	Intersection Polygon
00474	 11	 0.0000	 0.3700	 0.0000	 4.3875	 0.3992	(((-2968.865435, 1258.970976), (-1562.784091, 6180.255682), (966.427784, 6789.140022), (2887.218722, 4769.846985), (933.112420, 964.482081), (-2968.865435, 1258.970976)))	(((-1899.999954, 5000.000161), (-1562.784091, 6180.255682), (966.427784, 6789.140022), (2668.292514, 5000.000177), (-1899.999954, 5000.000161)))
00474	 39	 0.4100	 0.7600	 0.0000	 0.3250	 0.2419	(((2887.218722, 4769.846985), (966.427784, 6789.140022), (26858.333826, 100000.000000), (27466.666805, 100000.000000), (6309.312639, 4791.906874), (5963.810642, 4557.668232), (2887.218722, 4769.846985)))	(((3247.222222, 15000.000000), (5000.000000, 15000.000000), (5000.000000, 5000.000000), (2668.293525, 4999.999115), (966.427784, 6789.140022), (3247.222222, 15000.000000)))
00475	 29	 -0.4100	 0.5000	 0.0000	 4.2596	 0.1044	(((-5644.655582, 9168.171021), (-1385.421687, 6155.542169), (-3112.285714, 1550.571429), (-7008.757062, 4530.225989), (-5644.655582, 9168.171021)))	(((-5000.001008, 8712.195835), (-1385.421687, 6155.542169), (-1818.749841, 5000.000424), (-5000.000000, 5000.000000), (-5000.001008, 8712.195835)))
00475	 19	 -0.1200	 0.9100	 0.0000	 0.0314	 0.0894	(((-1385.421687, 6155.542169), (-5644.655582, 9168.171021), (-28000.000000, 77953.745938), (-28000.000000, 100000.000000), (27428.053785, 100000.000000), (14699.484536, 49557.216495), (923.678533, 6609.115426), (-1385.421687, 6155.542169)))	(((-4999.999075, 8712.194468), (-5000.000000, 15000.000000), (3615.092819, 15000.000000), (923.678533, 6609.115426), (-1385.421687, 6155.542169), (-4999.999075, 8712.194468)))
00475	 11	 -0.0100	 0.3500	 0.0000	 4.2741	 0.4238	(((-2908.422644, 842.415499), (-3112.285714, 1550.571429), (-1385.421687, 6155.542169), (923.678533, 6609.115426), (2693.393602, 4703.268428), (827.531795, 642.275082), (-2908.422644, 842.415499)))	(((-1818.749762, 5000.000634), (-1385.421687, 6155.542169), (923.678533, 6609.115426), (2417.856142, 5000.001077), (-1818.749762, 5000.000634)))
00475	 39	 0.4100	 0.7400	 0.0000	 0.7429	 0.2319	(((14699.484536, 49557.216495), (6410.491071, 4796.651786), (5860.692588, 4420.473876), (2693.393602, 4703.268428), (923.678533, 6609.115426), (14699.484536, 49557.216495)))	(((3615.096790, 15000.000000), (5000.000000, 15000.000000), (5000.000000, 5000.000000), (2417.854649, 5000.002686), (923.678533, 6609.115426), (3615.096790, 15000.000000)))
00476	 29	 -0.4200	 0.5200	 0.0000	 4.1406	 0.1140	(((-5754.290569, 9756.244690), (-1178.486239, 5902.935780), (-3471.562500, 2114.375000), (-7087.709497, 4525.139665), (-5754.290569, 9756.244690)))	(((-4999.999298, 9121.052040), (-1178.486239, 5902.935780), (-1724.999902, 5000.000162), (-5000.000000, 5000.000000), (-4999.999298, 9121.052040)))
00476	 19	 -0.1000	 0.9000	 0.0000	 0.0320	 0.1030	(((-1178.486239, 5902.935780), (-5754.290569, 9756.244690), (-28000.000000, 83611.925193), (-28000.000000, 100000.000000), (27105.242936, 100000.000000), (10929.787234, 34676.063830), (844.805195, 6101.948052), (-1178.486239, 5902.935780)))	(((-4999.996187, 9121.049421), (-5000.000000, 15000.000000), (3985.296744, 15000.000000), (844.805195, 6101.948052), (-1178.486239, 5902.935780), (-4999.996187, 9121.049421)))
00476	 11	 -0.0400	 0.2900	 0.0000	 3.9426	 0.4827	(((-3008.294743, -95.055843), (-3471.562500, 2114.375000), (-1178.486239, 5902.935780), (844.805195, 6101.948052), (2206.353591, 4677.071823), (878.951965, -29.170306), (-3008.294743, -95.055843)))	(((-1724.999607, 5000.000649), (-1178.486239, 5902.935780), (844.805195, 6101.948052), (1897.778411, 4999.999337), (-1724.999607, 5000.000649)))
00476	 39	 0.4100	 0.7200	 0.0000	 1.0914	 0.2236	(((10929.787234, 34676.063830), (6503.375844, 4797.786947), (5757.556675, 4282.493703), (2206.353591, 4677.071823), (844.805195, 6101.948052), (10929.787234, 34676.063830)))	(((3985.294979, 15000.000000), (5000.000000, 15000.000000), (5000.000000, 5000.000000), (1897.775765, 5000.002107), (844.805195, 6101.948052), (3985.294979, 15000.000000)))
00477	 29	 -0.4100	 0.5300	 0.0000	 3.9499	 0.1360	(((-5788.255034, 10160.067114), (-650.000000, 5450.000000), (-3680.000000, 2420.000000), (-6962.640449, 4608.426966), (-5788.255034, 10160.067114)))	(((-4999.999736, 9437.499758), (-650.000000, 5450.000000), (-1100.000000, 5000.000000), (-5000.000000, 5000.000000), (-4999.999736, 9437.499758)))
00477	 11	 -0.0800	 0.2000	 0.0000	 3.7136	 0.5346	(((579.166667, 5450.000000), (1429.387187, 4617.130919), (1168.725100, -856.772908), (-2811.540397, -1188.459603), (-3527.780187, -472.219813), (-3680.000000, 2420.000000), (-650.000000, 5450.000000), (579.166667, 5450.000000)))	(((1038.541749, 4999.999920), (-1100.000000, 5000.000000), (-650.000000, 5450.000000), (579.166667, 5450.000000), (1038.541749, 4999.999920)))
00477	 19	 -0.0800	 0.8900	 0.0000	 0.0322	 0.0854	(((-650.000000, 5450.000000), (-5788.255034, 10160.067114), (-28000.000000, 85680.215422), (-28000.000000, 100000.000000), (26765.099849, 100000.000000), (8332.558140, 24058.139535), (579.166667, 5450.000000), (-650.000000, 5450.000000)))	(((-4999.998214, 9437.498363), (-5000.000000, 15000.000000), (4558.332237, 15000.000000), (579.166667, 5450.000000), (-650.000000, 5450.000000), (-4999.998214, 9437.498363)))
00477	 39	 0.4000	 0.6900	 0.0000	 1.6062	 0.2040	(((8332.558140, 24058.139535), (6581.647940, 4798.127341), (5653.866667, 4120.133333), (1429.387187, 4617.130919), (579.166667, 5450.000000), (8332.558140, 24058.139535)))	(((4558.333486, 15000.000000), (5000.000000, 15000.000000), (5000.000000, 5000.000000), (1038.541973, 4999.999700), (579.166667, 5450.000000), (4558.333486, 15000.000000)))
00478	 29	 -0.3900	 0.5300	 0.0000	 3.7875	 0.1616	(((-5574.213984, 10226.442985), (-30.838323, 4846.107784), (-3631.632653, 2445.578231), (-6760.526316, 4618.421053), (-5574.213984, 10226.442985)))	(((-5000.000632, 9669.118260), (-189.393821, 4999.999885), (-5000.000000, 5000.000000), (-5000.000632, 9669.118260)))
00478	 19	 -0.0600	 0.8700	 0.0000	 0.0337	 0.0671	(((-30.838323, 4846.107784), (-5574.213984, 10226.442985), (-28000.000000, 93104.353973), (-28000.000000, 100000.000000), (25502.913917, 100000.000000), (7546.153846, 21146.153846), (445.550612, 4814.766407), (-30.838323, 4846.107784)))	(((-5000.004022, 9669.121551), (-5000.000000, 15000.000000), (4873.913929, 15000.000000), (526.090632, 5000.000000), (-189.397109, 5000.003076), (-5000.004022, 9669.121551)))
00478	 39	 0.4000	 0.6700	 0.0000	 1.8583	 0.1992	(((7546.153846, 21146.153846), (6654.281925, 4795.168624), (5450.000000, 3904.000000), (592.150333, 4681.255947), (445.550612, 4814.766407), (7546.153846, 21146.153846)))	(((4873.912536, 15000.000000), (5000.000000, 15000.000000), (5000.000000, 5000.000000), (526.085991, 5000.000000), (4873.912536, 15000.000000)))
00479	 29	 -0.3800	 0.5200	 0.0000	 3.5962	 0.1746	(((-5422.563177, 10035.559567), (268.627451, 4669.579832), (9.908410, 4159.533722), (-3561.831369, 2224.841342), (-6671.455224, 4623.694030), (-5422.563177, 10035.559567)))	(((-5000.000029, 9637.142884), (-81.818204, 5000.000021), (-5000.000000, 5000.000000), (-5000.000029, 9637.142884)))
00479	 19	 -0.0500	 0.8700	 0.0000	 0.0336	 0.0361	(((268.627451, 4669.579832), (-5422.563177, 10035.559567), (-28000.000000, 93473.823621), (-28000.000000, 100000.000000), (25763.462413, 100000.000000), (6964.849785, 18266.738197), (333.715013, 4703.053435), (268.627451, 4669.579832)))	(((-5000.001261, 9637.144046), (-5000.000000, 15000.000000), (5000.000000, 15000.000000), (5000.000000, 14247.735209), (478.886308, 5000.000000), (-81.816914, 4999.998805), (-5000.001261, 9637.144046)))
00479	 39	 0.4000	 0.6500	 0.0000	 2.1625	 0.1803	(((6964.849785, 18266.738197), (6719.815668, 4789.861751), (5350.000000, 3762.500000), (333.715013, 4703.053435), (6964.849785, 18266.738197)))	(((5000.000000, 14247.725046), (5000.000000, 5000.000000), (478.889277, 5000.000000), (5000.000000, 14247.725046)))
00480	 29	 -0.3600	 0.5100	 0.0000	 3.5752	 0.1972	(((-5183.545377, 9575.402884), (315.573770, 4968.032787), (371.205098, 4615.701043), (-166.983373, 3600.831354), (-3465.555556, 2048.562092), (-6510.717571, 4645.906164), (-5183.545377, 9575.402884)))	(((-5000.000041, 9421.621656), (277.418876, 5000.000401), (-5000.000000, 5000.000000), (-5000.000041, 9421.621656)))
00480	 19	 -0.0500	 0.8800	 0.0000	 0.0329	 0.0200	(((315.573770, 4968.032787), (-5183.545377, 9575.402884), (-28000.000000, 91912.846370), (-28000.000000, 100000.000000), (26849.976274, 100000.000000), (6518.817204, 16133.870968), (315.573770, 4968.032787)))	(((-5000.002358, 9421.623597), (-5000.000000, 15000.000000), (5000.000000, 15000.000000), (5000.000000, 13399.994246), (333.335675, 5000.004216), (277.414335, 5000.004206), (-5000.002358, 9421.623597)))
00480	 39	 0.4000	 0.6300	 0.0000	 2.4267	 0.1789	(((6518.817204, 16133.870968), (6729.714172, 4745.434696), (5206.959620, 3586.817102), (371.205098, 4615.701043), (315.573770, 4968.032787), (6518.817204, 16133.870968)))	(((5000.000000, 13400.000502), (5000.000000, 5000.000000), (333.333425, 5000.000165), (5000.000000, 13400.000502)))
00481	 26	 -0.8600	 0.6500	 0.0000	 0.1066	 0.1700	(((-28000.000000, 90234.948839), (-4957.945425, 9086.677368), (-6326.865672, 4637.686567), (-9069.805447, 3380.505837), (-28000.000000, 16269.147174), (-28000.000000, 90234.948839)))	(((-4999.997604, 9234.774473), (-4957.945425, 9086.677368), (-4999.997553, 8950.007951), (-4999.997604, 9234.774473)))
00481	 29	 -0.3400	 0.4900	 0.0000	 3.5776	 0.2302	(((-4957.945425, 9086.677368), (318.947368, 5162.834008), (419.020218, 4600.886470), (-481.914894, 2908.220503), (-3175.918367, 1683.673469), (-6326.865672, 4637.686567), (-4957.945425, 9086.677368)))	(((-5000.000024, 8949.999924), (-4957.945425, 9086.677368), (318.947368, 5162.834008), (347.945335, 4999.999275), (-5000.000000, 5000.000000), (-5000.000024, 8949.999924)))
00481	 19	 -0.0500	 0.8800	 0.0000	 0.0327	 0.0447	(((318.947368, 5162.834008), (-4957.945425, 9086.677368), (-28000.000000, 90234.625505), (-28000.000000, 100000.000000), (26849.973509, 100000.000000), (6321.936759, 15321.739130), (318.947368, 5162.834008)))	(((-5000.002564, 9234.791350), (-5000.000000, 15000.000000), (5000.000000, 15000.000000), (5000.000000, 13084.625392), (318.947368, 5162.834008), (-4957.945425, 9086.677368), (-5000.002564, 9234.791350)))
00481	 39	 0.3900	 0.6200	 0.0000	 2.5462	 0.1749	(((6321.936759, 15321.739130), (6705.599214, 4771.021611), (5059.976247, 3491.092637), (419.020218, 4600.886470), (318.947368, 5162.834008), (6321.936759, 15321.739130)))	(((5000.000000, 13084.613777), (5000.000000, 5000.000000), (347.945091, 5000.000642), (318.947368, 5162.834008), (5000.000000, 13084.613777)))
00482	 26	 -0.8400	 0.6400	 0.0000	 0.1207	 0.1800	(((-28000.000000, 80970.025370), (-4788.098831, 8548.868352), (-6043.955014, 4633.552015), (-8919.838057, 3348.582996), (-28000.000000, 16621.782692), (-28000.000000, 80970.025370)))	(((-4999.998073, 9209.994220), (-4788.098831, 8548.868352), (-4999.998641, 7888.239531), (-4999.998073, 9209.994220)))
00482	 29	 -0.3100	 0.4700	 0.0000	 3.5605	 0.2561	(((-4788.098831, 8548.868352), (329.120879, 5502.904239), (543.311258, 4447.251656), (-710.447761, 2174.813433), (-2888.202247, 1267.415730), (-6043.955014, 4633.552015), (-4788.098831, 8548.868352)))	(((-4999.999999, 7888.235296), (-4788.098831, 8548.868352), (329.120879, 5502.904239), (431.159630, 4999.998966), (-5000.000000, 5000.000000), (-4999.999999, 7888.235296)))
00482	 19	 -0.0600	 0.8900	 0.0000	 0.0316	 0.0762	(((329.120879, 5502.904239), (-4788.098831, 8548.868352), (-28000.000000, 80970.025370), (-28000.000000, 100000.000000), (26904.105678, 100000.000000), (5909.478673, 14272.037915), (329.120879, 5502.904239)))	(((-5000.003560, 9210.011338), (-5000.000000, 15000.000000), (5000.000000, 15000.000000), (5000.000000, 12842.859894), (329.120879, 5502.904239), (-4788.098831, 8548.868352), (-5000.003560, 9210.011338)))
00482	 39	 0.3800	 0.6100	 0.0000	 2.7173	 0.1664	(((5909.478673, 14272.037915), (6616.190476, 4731.428571), (4973.925234, 3387.757009), (543.311258, 4447.251656), (329.120879, 5502.904239), (5909.478673, 14272.037915)))	(((5000.000000, 12842.857807), (5000.000000, 5000.000000), (431.159512, 4999.999546), (329.120879, 5502.904239), (5000.000000, 12842.857807)))
00483	 26	 -0.8100	 0.6400	 0.0000	 0.1301	 0.1600	(((-28000.000000, 76416.039025), (-4521.813285, 7859.694794), (-5745.120796, 4617.929891), (-8819.336570, 3375.161812), (-28000.000000, 17552.238710), (-28000.000000, 76416.039025)))	(((-5000.000000, 9256.008180), (-4521.813285, 7859.694794), (-5000.000581, 6592.498460), (-5000.000000, 9256.008180)))
00483	 29	 -0.2800	 0.4400	 0.0000	 3.6795	 0.2617	(((-5745.120796, 4617.929891), (-4521.813285, 7859.694794), (267.187500, 5731.250000), (641.379310, 4234.482759), (-817.268623, 1608.916479), (-2777.995603, 881.550018), (-5745.120796, 4617.929891)))	(((-4999.999570, 6592.501139), (-4521.813285, 7859.694794), (267.187500, 5731.250000), (449.999863, 5000.000547), (-5000.000000, 5000.000000), (-4999.999570, 6592.501139)))
00483	 19	 -0.0800	 0.8900	 0.0000	 0.0314	 0.0922	(((267.187500, 5731.250000), (-4521.813285, 7859.694794), (-28000.000000, 76416.039025), (-28000.000000, 100000.000000), (26525.740332, 100000.000000), (5654.132231, 13904.545455), (267.187500, 5731.250000)))	(((-5000.000000, 9256.011972), (-5000.000000, 15000.000000), (5000.000000, 15000.000000), (4999.998670, 12912.066948), (267.187500, 5731.250000), (-4521.813285, 7859.694794), (-5000.000000, 9256.011972)))
00483	 39	 0.3600	 0.6000	 0.0000	 2.7561	 0.1720	(((5654.132231, 13904.545455), (6487.058824, 4742.352941), (4836.866792, 3322.420263), (641.379310, 4234.482759), (267.187500, 5731.250000), (5654.132231, 13904.545455)))	(((5000.000266, 12912.069369), (5000.000000, 5000.000000), (449.999966, 5000.000138), (267.187500, 5731.250000), (5000.000266, 12912.069369)))
00484	 26	 -0.7900	 0.6400	 0.0000	 0.1390	 0.1600	(((-28000.000000, 72648.063794), (-4368.220190, 7424.287724), (-5536.157518, 4610.620525), (-8719.025475, 3391.649818), (-28000.000000, 18061.927186), (-28000.000000, 72648.063794)))	(((-5000.000000, 9168.000234), (-4368.220190, 7424.287724), (-4999.997875, 5902.277847), (-5000.000000, 9168.000234)))
00484	 29	 -0.2600	 0.4200	 0.0000	 3.7012	 0.2617	(((-5536.157518, 4610.620525), (-4368.220190, 7424.287724), (223.988439, 5860.982659), (715.705615, 4096.585736), (-1146.926714, 820.921986), (-2532.352941, 405.294118), (-5536.157518, 4610.620525)))	(((-4999.999807, 5902.273192), (-4368.220190, 7424.287724), (223.988439, 5860.982659), (463.934355, 5000.000254), (-5000.000000, 5000.000000), (-4999.999807, 5902.273192)))
00484	 19	 -0.1000	 0.8900	 0.0000	 0.0311	 0.1044	(((223.988439, 5860.982659), (-4368.220190, 7424.287724), (-28000.000000, 72648.063794), (-28000.000000, 100000.000000), (26325.776288, 100000.000000), (5378.571429, 13592.857143), (223.988439, 5860.982659)))	(((-5000.000000, 9168.002895), (-5000.000000, 15000.000000), (5000.000000, 15000.000000), (4999.999850, 13024.999776), (223.988439, 5860.982659), (-4368.220190, 7424.287724), (-5000.000000, 9168.002895)))
00484	 39	 0.3500	 0.5900	 0.0000	 2.8198	 0.1703	(((5378.571429, 13592.857143), (6365.217391, 4713.043478), (4648.554913, 3241.618497), (715.705615, 4096.585736), (223.988439, 5860.982659), (5378.571429, 13592.857143)))	(((4999.999704, 13024.999555), (5000.000000, 5000.000000), (463.934570, 4999.999483), (223.988439, 5860.982659), (4999.999704, 13024.999555)))
00485	 26	 -0.7700	 0.6400	 0.0000	 0.1499	 0.1404	(((-28000.000000, 68880.090036), (-4216.031196, 7041.681109), (-5320.187230, 4603.336534), (-8669.595399, 3391.848473), (-28000.000000, 18940.166150), (-28000.000000, 68880.090036)))	(((-5000.000000, 9079.997960), (-4216.031196, 7041.681109), (-4999.997928, 5310.421243), (-5000.000000, 9079.997960)))
00485	 29	 -0.2400	 0.4000	 0.0000	 3.7866	 0.2625	(((-5320.187230, 4603.336534), (-4216.031196, 7041.681109), (108.090803, 5982.712456), (751.474201, 3945.331695), (-1564.488088, 57.823567), (-2296.236230, -129.804162), (-5320.187230, 4603.336534)))	(((-4999.999575, 5310.417606), (-4216.031196, 7041.681109), (108.090803, 5982.712456), (418.420764, 5000.000914), (-5000.000000, 5000.000000), (-4999.999575, 5310.417606)))
00485	 19	 -0.1200	 0.8900	 0.0000	 0.0309	 0.1253	(((-4216.031196, 7041.681109), (-28000.000000, 68879.846228), (-28000.000000, 100000.000000), (25952.014594, 100000.000000), (5141.386139, 13289.108911), (108.090803, 5982.712456), (-4216.031196, 7041.681109)))	(((-5000.000000, 9080.006029), (-5000.000000, 15000.000000), (5000.000000, 15000.000000), (4999.995660, 13083.864667), (108.090803, 5982.712456), (-4216.031196, 7041.681109), (-5000.000000, 9080.006029)))
00485	 39	 0.3300	 0.5800	 0.0000	 2.8545	 0.1769	(((5141.386139, 13289.108911), (6231.264916, 4725.775656), (4470.549242, 3136.837121), (751.474201, 3945.331695), (108.090803, 5982.712456), (5141.386139, 13289.108911)))	(((4999.999426, 13083.870134), (5000.000000, 5000.000000), (418.421199, 4999.999537), (108.090803, 5982.712456), (4999.999426, 13083.870134)))
00486	 26	 -0.7600	 0.6500	 0.0000	 0.1447	 0.1204	(((-28000.000000, 70997.975168), (-4176.245143, 6777.269516), (-5233.458647, 4622.180451), (-8617.088608, 3494.303797), (-28000.000000, 18753.179347), (-28000.000000, 70997.975168)))	(((-5000.000000, 8997.836838), (-4176.245143, 6777.269516), (-5000.000000, 5098.079069), (-5000.000000, 8997.836838)))
00486	 29	 -0.2300	 0.3900	 0.0000	 3.8706	 0.2561	(((-5233.458647, 4622.180451), (-4176.245143, 6777.269516), (57.382550, 5999.664430), (802.334152, 3723.423423), (-2136.333013, -586.621752), (-5233.458647, 4622.180451)))	(((-5000.000000, 5098.075712), (-4176.245143, 6777.269516), (57.382550, 5999.664430), (384.545616, 4999.999508), (-5000.000000, 5000.000000), (-5000.000000, 5098.075712)))
00486	 19	 -0.1400	 0.8800	 0.0000	 0.0317	 0.1442	(((-4176.245143, 6777.269516), (-28000.000000, 70997.975168), (-28000.000000, 100000.000000), (24840.545598, 100000.000000), (4859.255632, 13125.024486), (57.382550, 5999.664430), (-4176.245143, 6777.269516)))	(((-5000.000000, 8997.821918), (-5000.000000, 15000.000000), (5000.000000, 15000.000000), (4999.998519, 13736.948685), (4859.255632, 13125.024486), (57.382550, 5999.664430), (-4176.245143, 6777.269516), (-5000.000000, 8997.821918)))
00486	 39	 0.3200	 0.5700	 0.0000	 2.8761	 0.1769	(((4859.255632, 13125.024486), (6107.843137, 4697.058824), (4168.819188, 2951.937269), (802.334152, 3723.423423), (57.382550, 5999.664430), (4859.255632, 13125.024486)))	(((5000.000160, 12174.998922), (5000.000000, 5000.000000), (384.545667, 4999.999351), (57.382550, 5999.664430), (4859.255632, 13125.024486), (5000.000160, 12174.998922)))
00486	 41	 0.8600	 0.6500	 0.0000	 0.0816	 0.1400	(((9468.764569, 3436.713287), (6107.843137, 4697.058824), (4859.255632, 13125.024486), (24840.545598, 100000.000000), (28000.000000, 100000.000000), (28000.000000, 17630.811594), (9468.764569, 3436.713287)))	(((4999.996125, 12175.026154), (4859.255632, 13125.024486), (4999.996027, 13736.937851), (4999.996125, 12175.026154)))
00487	 26	 -0.7500	 0.6400	 0.0000	 0.1448	 0.0906	(((-28000.000000, 71590.792698), (-4108.653846, 6432.692308), (-5024.683544, 4600.632911), (-8617.851373, 3453.877221), (-28000.000000, 19465.199575), (-28000.000000, 71590.792698)))	(((-5000.000000, 8863.635713), (-4108.653846, 6432.692308), (-4825.000070, 4999.999860), (-5000.000000, 5000.000000), (-5000.000000, 8863.635713)))
00487	 29	 -0.2100	 0.3700	 0.0000	 4.0727	 0.2441	(((-5024.683544, 4600.632911), (-4108.653846, 6432.692308), (41.516393, 5924.508197), (948.520953, 3304.272802), (-2458.518877, -403.388190), (-5024.683544, 4600.632911)))	(((-4825.000093, 4999.999814), (-4108.653846, 6432.692308), (41.516393, 5924.508197), (361.538515, 4999.999847), (-4825.000093, 4999.999814)))
00487	 19	 -0.1500	 0.8600	 0.0000	 0.0327	 0.1562	(((-4108.653846, 6432.692308), (-28000.000000, 71590.792698), (-28000.000000, 100000.000000), (22914.429813, 100000.000000), (4569.681350, 12643.720712), (41.516393, 5924.508197), (-4108.653846, 6432.692308)))	(((-5000.000000, 8863.626104), (-5000.000000, 15000.000000), (5000.000000, 15000.000000), (5000.000000, 14692.847849), (4569.681350, 12643.720712), (41.516393, 5924.508197), (-4108.653846, 6432.692308), (-5000.000000, 8863.626104)))
00487	 39	 0.3100	 0.5500	 0.0000	 2.9197	 0.1769	(((4569.681350, 12643.720712), (6043.781095, 4683.582090), (3738.370188, 2499.508600), (948.520953, 3304.272802), (41.516393, 5924.508197), (4569.681350, 12643.720712)))	(((5000.000025, 10319.999864), (5000.000000, 5000.000000), (361.538549, 4999.999748), (41.516393, 5924.508197), (4569.681350, 12643.720712), (5000.000025, 10319.999864)))
00487	 41	 0.8500	 0.6500	 0.0000	 0.0757	 0.1404	(((9317.814727, 3455.819477), (6043.781095, 4683.582090), (4569.681350, 12643.720712), (22914.520965, 100000.000000), (28000.000000, 100000.000000), (28000.000000, 17368.077278), (9317.814727, 3455.819477)))	(((4999.999706, 10320.001590), (4569.681350, 12643.720712), (5000.000000, 14692.849182), (4999.999706, 10320.001590)))
00488	 26	 -0.7500	 0.6400	 0.0000	 0.1379	 0.0600	(((-28000.000000, 74592.963567), (-4073.834197, 6232.383420), (-4931.000459, 4606.723268), (-8666.460905, 3494.032922), (-28000.000000, 19465.152683), (-28000.000000, 74592.963567)))	(((-5000.000000, 8878.567794), (-4073.834197, 6232.383420), (-4723.636362, 5000.000003), (-5000.000000, 5000.000000), (-5000.000000, 8878.567794)))
00488	 29	 -0.2000	 0.3500	 0.0000	 4.1545	 0.2332	(((-4931.000459, 4606.723268), (-4073.834197, 6232.383420), (-13.485477, 5826.348548), (1087.621359, 2767.718447), (-2841.089109, -153.630363), (-4931.000459, 4606.723268)))	(((-4723.636137, 5000.000430), (-4073.834197, 6232.383420), (-13.485477, 5826.348548), (283.999958, 5000.000117), (-4723.636137, 5000.000430)))
00488	 19	 -0.1500	 0.8500	 0.0000	 0.0330	 0.1628	(((-4073.834197, 6232.383420), (-28000.000000, 74592.963567), (-28000.000000, 100000.000000), (23081.811852, 100000.000000), (4431.511471, 12077.125506), (-13.485477, 5826.348548), (-4073.834197, 6232.383420)))	(((-5000.000000, 8878.562405), (-5000.000000, 15000.000000), (5000.000000, 15000.000000), (5000.000000, 14757.129591), (4431.511471, 12077.125506), (-13.485477, 5826.348548), (-4073.834197, 6232.383420), (-5000.000000, 8878.562405)))
00488	 39	 0.3000	 0.5300	 0.0000	 2.9931	 0.1769	(((4431.511471, 12077.125506), (5940.120794, 4671.225194), (3128.507795, 2015.812918), (1087.621359, 2767.718447), (-13.485477, 5826.348548), (4431.511471, 12077.125506)))	(((4999.999870, 9286.364274), (5000.000000, 5000.000000), (283.999844, 5000.000433), (-13.485477, 5826.348548), (4431.511471, 12077.125506), (4999.999870, 9286.364274)))
00488	 41	 0.8400	 0.6400	 0.0000	 0.0760	 0.1404	(((9070.571882, 3339.118348), (5940.120794, 4671.225194), (4431.511471, 12077.125506), (23081.811852, 100000.000000), (28000.000000, 100000.000000), (28000.000000, 17330.396067), (9070.571882, 3339.118348)))	(((4999.999689, 9286.365162), (4431.511471, 12077.125506), (5000.000000, 14757.129791), (4999.999689, 9286.365162)))
00489	 26	 -0.7400	 0.6400	 0.0000	 0.1335	 0.0300	(((-28000.000000, 76872.555383), (-3999.329667, 6070.522516), (-4858.992974, 4573.044496), (-8665.960510, 3520.053476), (-28000.000000, 19911.969056), (-28000.000000, 76872.555383)))	(((-5000.000000, 9022.498270), (-3999.329667, 6070.522516), (-4613.888659, 5000.000401), (-5000.000000, 5000.000000), (-5000.000000, 9022.498270)))
00489	 29	 -0.2000	 0.3300	 0.0000	 4.1057	 0.2460	(((-4858.992974, 4573.044496), (-3999.329667, 6070.522516), (-107.986689, 5689.018303), (1234.264538, 2227.423033), (-3003.901996, -180.626134), (-4858.992974, 4573.044496)))	(((-4613.888604, 5000.000497), (-3999.329667, 6070.522516), (-107.986689, 5689.018303), (159.183553, 5000.000310), (-4613.888604, 5000.000497)))
00489	 19	 -0.1500	 0.8400	 0.0000	 0.0337	 0.1720	(((-3999.329667, 6070.522516), (-28000.000000, 76872.281397), (-28000.000000, 100000.000000), (22442.786874, 100000.000000), (4225.899281, 11648.111511), (-107.986689, 5689.018303), (-3999.329667, 6070.522516)))	(((-5000.000000, 9022.481939), (-5000.000000, 15000.000000), (4917.006134, 15000.000000), (4225.899281, 11648.111511), (-107.986689, 5689.018303), (-3999.329667, 6070.522516), (-5000.000000, 9022.481939)))
00489	 39	 0.2900	 0.5200	 0.0000	 3.0821	 0.1769	(((4225.899281, 11648.111511), (5812.549978, 4640.404265), (2672.302158, 1679.599178), (1234.264538, 2227.423033), (-107.986689, 5689.018303), (4225.899281, 11648.111511)))	(((5000.000267, 8229.165488), (5000.000000, 5000.000000), (159.183810, 4999.999648), (-107.986689, 5689.018303), (4225.899281, 11648.111511), (5000.000267, 8229.165488)))
00489	 41	 0.8200	 0.6400	 0.0000	 0.0742	 0.1404	(((8870.571882, 3339.118348), (5812.549978, 4640.404265), (4225.899281, 11648.111511), (22442.786874, 100000.000000), (28000.000000, 100000.000000), (28000.000000, 17478.221655), (8870.571882, 3339.118348)))	(((4917.014849, 15000.000000), (5000.000000, 15000.000000), (4999.996471, 8229.182252), (4225.899281, 11648.111511), (4917.014849, 15000.000000)))
00490	 26	 -0.7400	 0.6400	 0.0000	 0.1222	 0.0100	(((-28000.000000, 83022.368283), (-4029.545455, 5784.090909), (-4735.714286, 4607.142857), (-8665.960510, 3520.053476), (-28000.000000, 19911.969056), (-28000.000000, 83022.368283)))	(((-5000.000000, 8911.114678), (-4029.545455, 5784.090909), (-4500.000867, 4999.998555), (-5000.000000, 5000.000000), (-5000.000000, 8911.114678)))
00490	 29	 -0.1900	 0.3100	 0.0000	 4.1019	 0.2563	(((-4735.714286, 4607.142857), (-4029.545455, 5784.090909), (-158.974359, 5556.410256), (1341.150442, 1845.575221), (-3078.571429, -364.285714), (-4735.714286, 4607.142857)))	(((-4499.999944, 5000.000093), (-4029.545455, 5784.090909), (-158.974359, 5556.410256), (65.957363, 5000.000208), (-4499.999944, 5000.000093)))
