#framerate (fps):	25.00

#Frame	PersID	x/m	y/m	z/m	Individual density(m^(-2))	Individual velocity(m/s)	Voronoi Polygon	Intersection Polygon
00962	 14	 0.1700	 0.4100	 0.0000	 4.1360	 0.2500	(((-1427.464789, 4372.535211), (1276.470588, 7076.470588), (4675.606277, 5852.781740), (4939.389920, 5085.411141), (1384.854772, 197.925311), (771.124031, 327.131783), (-1427.464789, 4372.535211)))	(((-800.000527, 4999.999473), (1276.470588, 7076.470588), (4675.606277, 5852.781740), (4939.389920, 5085.411141), (4877.272645, 4999.999887), (-800.000527, 4999.999473)))
00962	 38	 0.3500	 0.9100	 0.0000	 0.0313	 0.2000	(((4675.606277, 5852.781740), (1276.470588, 7076.470588), (-10480.000000, 45285.000000), (-20157.485488, 100000.000000), (28000.000000, 100000.000000), (28000.000000, 44171.455766), (4675.606277, 5852.781740)))	(((-1161.542526, 15000.000000), (5000.000000, 15000.000000), (5000.000000, 6385.708646), (4675.606277, 5852.781740), (1276.470588, 7076.470588), (-1161.542526, 15000.000000)))
00962	 17	 0.5000	 0.1700	 0.0000	 4.8254	 0.0000	(((1384.854772, 197.925311), (4939.389920, 5085.411141), (7250.000000, 3528.260870), (7250.000000, -0.001725), (4000.000000, 0.000000), (2833.168317, -1166.831683), (1384.854772, 197.925311)))	(((5000.000000, 5044.564034), (5000.000000, 5000.000000), (4877.273295, 5000.000781), (4939.389920, 5085.411141), (5000.000000, 5044.564034)))
00962	 44	 0.8100	 0.6300	 0.0000	 0.3525	 0.0250	(((7250.000000, 3528.260870), (4939.389920, 5085.411141), (4675.606277, 5852.781740), (28000.000000, 44171.455766), (28000.000000, 28390.827487), (11874.570447, 4935.738832), (7250.000000, 3528.260870)))	(((5000.000000, 5044.564855), (4939.389920, 5085.411141), (4675.606277, 5852.781740), (5000.000000, 6385.714371), (5000.000000, 5044.564855)))
00963	 34	 -0.6100	 0.6000	 0.0000	 2.5263	 0.1414	(((-7598.841699, 16971.814672), (-3140.191388, 4710.526316), (-5447.461929, 3018.527919), (-8806.005222, 4658.746736), (-7598.841699, 16971.814672)))	(((-5000.000000, 9825.000725), (-3245.453932, 5000.000000), (-5000.000000, 5000.000000), (-5000.000000, 9825.000725)))
00963	 32	 -0.1700	 0.7600	 0.0000	 0.5290	 0.1031	(((-12250.395778, 57144.327177), (1236.280488, 7050.958188), (-1480.988207, 4411.325742), (-3140.191388, 4710.526316), (-7598.841699, 16971.814672), (-12250.395778, 57144.327177)))	(((-5000.000000, 9825.003068), (-5000.000000, 15000.000000), (-903.847388, 15000.000000), (1236.280488, 7050.958188), (-875.000391, 4999.999620), (-3245.452677, 5000.000000), (-5000.000000, 9825.003068)))
00963	 14	 0.1700	 0.4100	 0.0000	 4.1552	 0.2305	(((-1480.988207, 4411.325742), (1236.280488, 7050.958188), (4711.572373, 5774.320353), (4952.614379, 5103.594771), (1261.111111, 27.777778), (1024.371859, 75.125628), (-1480.988207, 4411.325742)))	(((-875.000804, 4999.999219), (1236.280488, 7050.958188), (4711.572373, 5774.320353), (4952.614379, 5103.594771), (4877.271979, 4999.998970), (-875.000804, 4999.999219)))
00963	 38	 0.3500	 0.9000	 0.0000	 0.0321	 0.2250	(((4711.572373, 5774.320353), (1236.280488, 7050.958188), (-12250.395778, 57144.327177), (-19538.783952, 100000.000000), (28000.000000, 100000.000000), (28000.000000, 46976.857990), (4711.572373, 5774.320353)))	(((-903.840217, 15000.000000), (5000.000000, 15000.000000), (5000.000000, 6284.619633), (4711.572373, 5774.320353), (1236.280488, 7050.958188), (-903.840217, 15000.000000)))
00963	 17	 0.5000	 0.1700	 0.0000	 4.7248	 0.0000	(((1261.111111, 27.777778), (4952.614379, 5103.594771), (7250.000000, 3588.297872), (7250.000000, 0.002933), (4000.000000, 0.000000), (2736.666497, -1263.333503), (1261.111111, 27.777778)))	(((5000.000000, 5072.340927), (5000.000000, 5000.000000), (4877.272485, 4999.999668), (4952.614379, 5103.594771), (5000.000000, 5072.340927)))
00963	 44	 0.8100	 0.6400	 0.0000	 0.3143	 0.0500	(((7250.000000, 3588.297872), (4952.614379, 5103.594771), (4711.572373, 5774.320353), (28000.000000, 46976.857990), (28000.000000, 27901.109965), (11873.380992, 4965.475189), (7250.000000, 3588.297872)))	(((5000.000000, 5072.340469), (4952.614379, 5103.594771), (4711.572373, 5774.320353), (5000.000000, 6284.613293), (5000.000000, 5072.340469)))
00964	 34	 -0.6000	 0.5900	 0.0000	 2.7215	 0.1601	(((-7422.266667, 15785.733333), (-3012.259615, 4631.009615), (-5322.972973, 2936.486486), (-8733.333333, 4641.666667), (-7422.266667, 15785.733333)))	(((-5000.000000, 9658.823821), (-3158.139526, 5000.000000), (-5000.000000, 5000.000000), (-5000.000000, 9658.823821)))
00964	 32	 -0.1700	 0.7600	 0.0000	 0.5275	 0.1346	(((-12271.102151, 57221.236559), (1251.799486, 6993.316195), (-1577.680798, 4399.625935), (-3012.259615, 4631.009615), (-7422.266667, 15785.733333), (-12271.102151, 57221.236559)))	(((-5000.000000, 9658.825537), (-5000.000000, 15000.000000), (-903.847425, 15000.000000), (1251.799486, 6993.316195), (-922.724918, 5000.002159), (-3158.138793, 5000.000000), (-5000.000000, 9658.825537)))
00964	 14	 0.1600	 0.4000	 0.0000	 4.1583	 0.2151	(((1212.912866, -215.586662), (-1577.680798, 4399.625935), (1251.799486, 6993.316195), (4728.270042, 5672.257384), (4896.401028, 5209.897172), (1224.771077, -217.729713), (1212.912866, -215.586662)))	(((-922.728343, 4999.999019), (1251.799486, 6993.316195), (4728.270042, 5672.257384), (4896.401028, 5209.897172), (4754.411196, 4999.999159), (-922.728343, 4999.999019)))
00964	 38	 0.3500	 0.9000	 0.0000	 0.0322	 0.2305	(((4728.270042, 5672.257384), (1251.799486, 6993.316195), (-12271.102151, 57221.236559), (-19596.235805, 100000.000000), (28000.000000, 100000.000000), (28000.000000, 47740.374704), (4728.270042, 5672.257384)))	(((-903.846504, 15000.000000), (5000.000000, 15000.000000), (5000.000000, 6163.467177), (4728.270042, 5672.257384), (1251.799486, 6993.316195), (-903.846504, 15000.000000)))
00964	 17	 0.5000	 0.1700	 0.0000	 4.6314	 0.0000	(((1224.771077, -217.729713), (4896.401028, 5209.897172), (7250.000000, 3607.446809), (7250.000000, -0.003709), (4000.000000, 0.000000), (2632.570515, -1367.429485), (1224.771077, -217.729713)))	(((5000.000044, 5139.361672), (5000.000000, 5000.000000), (4754.410847, 4999.998644), (4896.401028, 5209.897172), (5000.000044, 5139.361672)))
00964	 44	 0.8200	 0.6400	 0.0000	 0.3014	 0.1000	(((7250.000000, 3607.446809), (4896.401028, 5209.897172), (4728.270042, 5672.257384), (28000.000000, 47740.374704), (28000.000000, 27158.904875), (11824.581365, 4872.756548), (7250.000000, 3607.446809)))	(((5000.000141, 5139.361606), (4896.401028, 5209.897172), (4728.270042, 5672.257384), (5000.000000, 6163.461922), (5000.000141, 5139.361606)))
00965	 34	 -0.6000	 0.5900	 0.0000	 2.6880	 0.1601	(((-7434.263959, 15683.756345), (-2910.925645, 4626.707132), (-5248.245614, 2899.122807), (-8733.333333, 4641.666667), (-7434.263959, 15683.756345)))	(((-5000.000000, 9733.332371), (-3063.636971, 5000.000000), (-5000.000000, 5000.000000), (-5000.000000, 9733.332371)))
00965	 32	 -0.1600	 0.7700	 0.0000	 0.3615	 0.1118	(((-15573.255814, 80117.441860), (1304.939341, 6978.596187), (-1643.424318, 4428.660050), (-2910.925645, 4626.707132), (-7434.263959, 15683.756345), (-15573.255814, 80117.441860)))	(((-5000.000000, 9733.333009), (-5000.000000, 15000.000000), (-546.153583, 15000.000000), (1304.939341, 6978.596187), (-982.812235, 5000.000229), (-3063.636054, 5000.000000), (-5000.000000, 9733.333009)))
00965	 14	 0.1600	 0.4000	 0.0000	 4.2099	 0.1953	(((-1643.424318, 4428.660050), (1304.939341, 6978.596187), (4767.102397, 5565.468410), (4896.401028, 5209.897172), (1285.668790, -127.707006), (-1643.424318, 4428.660050)))	(((-982.813429, 4999.999197), (1304.939341, 6978.596187), (4767.102397, 5565.468410), (4896.401028, 5209.897172), (4754.411782, 5000.000025), (-982.813429, 4999.999197)))
00965	 38	 0.3600	 0.8900	 0.0000	 0.0333	 0.2305	(((4767.102397, 5565.468410), (1304.939341, 6978.596187), (-15573.255814, 80117.441860), (-18819.438467, 100000.000000), (28000.000000, 100000.000000), (28000.000000, 48314.038579), (4767.102397, 5565.468410)))	(((-546.150174, 15000.000000), (5000.000000, 15000.000000), (5000.000000, 5993.994348), (4767.102397, 5565.468410), (1304.939341, 6978.596187), (-546.150174, 15000.000000)))
00965	 17	 0.5000	 0.1700	 0.0000	 4.5699	 0.0000	(((1307.840617, -548.971722), (1285.668790, -127.707006), (4896.401028, 5209.897172), (7250.000000, 3607.446809), (7250.000000, -0.001337), (4000.000000, 0.000000), (2521.681410, -1478.318590), (1307.840617, -548.971722)))	(((5000.000668, 5139.361247), (5000.000000, 5000.000000), (4754.411312, 4999.999331), (4896.401028, 5209.897172), (5000.000668, 5139.361247)))
00965	 44	 0.8200	 0.6400	 0.0000	 0.2973	 0.1500	(((7250.000000, 3607.446809), (4896.401028, 5209.897172), (4767.102397, 5565.468410), (28000.000000, 48314.030670), (28000.000000, 27158.904875), (11824.581365, 4872.756548), (7250.000000, 3607.446809)))	(((4999.999276, 5139.362195), (4896.401028, 5209.897172), (4767.102397, 5565.468410), (5000.000000, 5994.000136), (4999.999276, 5139.362195)))
00966	 34	 -0.5900	 0.5800	 0.0000	 2.8625	 0.1601	(((-7273.228346, 14723.622047), (-2778.277439, 4550.838415), (-5125.847458, 2815.677966), (-8659.249330, 4625.469169), (-7273.228346, 14723.622047)))	(((-5000.000000, 9578.943913), (-2976.745856, 5000.000000), (-5000.000000, 5000.000000), (-5000.000000, 9578.943913)))
00966	 32	 -0.1600	 0.7700	 0.0000	 0.2954	 0.0901	(((-17780.487805, 97030.487805), (1287.462236, 6891.087613), (-1754.921510, 4409.142978), (-2778.277439, 4550.838415), (-7273.228346, 14723.622047), (-17780.487805, 97030.487805)))	(((-5000.000000, 9578.940075), (-5000.000000, 15000.000000), (-427.885162, 15000.000000), (1287.462236, 6891.087613), (-1030.640093, 5000.004135), (-2976.746827, 5000.000000), (-5000.000000, 9578.940075)))
00966	 14	 0.1500	 0.3900	 0.0000	 4.2544	 0.1953	(((-1754.921510, 4409.142978), (1287.462236, 6891.087613), (4815.835411, 5378.927681), (4836.208351, 5323.513286), (1360.410959, -206.164384), (-1754.921510, 4409.142978)))	(((-1030.645203, 4999.999966), (1287.462236, 6891.087613), (4815.835411, 5378.927681), (4836.208351, 5323.513286), (4632.856902, 4999.999616), (-1030.645203, 4999.999966)))
00966	 38	 0.3600	 0.8800	 0.0000	 0.0343	 0.2305	(((4815.835411, 5378.927681), (1287.462236, 6891.087613), (-17780.487805, 97030.487805), (-18248.285756, 99999.987845), (28000.000000, 100000.000000), (28000.000000, 50781.285010), (4815.835411, 5378.927681)))	(((-427.880800, 15000.000000), (5000.000000, 15000.000000), (4999.997338, 5739.578397), (4815.835411, 5378.927681), (1287.462236, 6891.087613), (-427.880800, 15000.000000)))
00966	 17	 0.5000	 0.1700	 0.0000	 4.4970	 0.0000	(((1404.994851, -874.922760), (1360.410959, -206.164384), (4836.208351, 5323.513286), (7250.000000, 3628.723404), (7250.000000, 0.000792), (4000.000000, 0.000000), (2500.000000, -1500.000000), (2499.995815, -1663.967573), (1404.994851, -874.922760)))	(((5000.000016, 5208.510627), (5000.000000, 5000.000000), (4632.857137, 4999.999991), (4836.208351, 5323.513286), (5000.000016, 5208.510627)))
00966	 44	 0.8300	 0.6400	 0.0000	 0.2733	 0.1521	(((7250.000000, 3628.723404), (4836.208351, 5323.513286), (4815.835411, 5378.927681), (28000.000000, 50781.293949), (28000.000000, 26719.953461), (11827.653631, 4797.486034), (7250.000000, 3628.723404)))	(((5000.000749, 5208.510112), (4836.208351, 5323.513286), (4815.835411, 5378.927681), (5000.000502, 5739.584665), (5000.000749, 5208.510112)))
00967	 34	 -0.5900	 0.5800	 0.0000	 2.8542	 0.1601	(((-7273.228346, 14723.622047), (-2751.898734, 4491.139241), (-4995.010526, 2820.736842), (-8661.474675, 4609.255939), (-7273.228346, 14723.622047)))	(((-5000.000000, 9578.948778), (-2976.743009, 5000.000000), (-5000.000000, 5000.000000), (-5000.000000, 9578.948778)))
00967	 32	 -0.1600	 0.7700	 0.0000	 0.2390	 0.0901	(((-1781.679389, 4373.536896), (-2751.898734, 4491.139241), (-7273.228346, 14723.622047), (-18159.570862, 100000.000000), (-16653.842257, 100000.000000), (1269.461078, 6798.802395), (-1781.679389, 4373.536896)))	(((-5000.000000, 9578.946632), (-5000.000000, 15000.000000), (-307.695607, 15000.000000), (1269.461078, 6798.802395), (-993.544285, 5000.003261), (-2976.743421, 5000.000000), (-5000.000000, 9578.946632)))
00967	 14	 0.1500	 0.3800	 0.0000	 4.2972	 0.1768	(((1269.461078, 6798.802395), (4777.272727, 5295.454545), (1435.714286, -273.809524), (-1781.679389, 4373.536896), (1269.461078, 6798.802395)))	(((4599.999752, 4999.999586), (-993.549076, 4999.999453), (1269.461078, 6798.802395), (4777.272727, 5295.454545), (4599.999752, 4999.999586)))
00967	 38	 0.3600	 0.8700	 0.0000	 0.0355	 0.2136	(((4854.245283, 5310.849057), (4777.272727, 5295.454545), (1269.461078, 6798.802395), (-16653.835387, 100000.000000), (28000.000000, 100000.000000), (28000.000000, 52608.544499), (4854.245283, 5310.849057)))	(((-307.695607, 15000.000000), (5000.000000, 15000.000000), (5000.007143, 5608.709296), (4854.245283, 5310.849057), (4777.272727, 5295.454545), (1269.461078, 6798.802395), (-307.695607, 15000.000000)))
00967	 17	 0.5000	 0.1700	 0.0000	 4.5045	 0.0000	(((1510.190703, -1192.352006), (1435.714286, -273.809524), (4777.272727, 5295.454545), (4854.245283, 5310.849057), (7250.000000, 3628.723404), (7250.000000, 0.000684), (4000.000000, 0.000000), (2500.000000, -1500.000000), (2500.003219, -1865.974413), (1510.190703, -1192.352006)))	(((5000.000717, 5208.510135), (5000.000000, 5000.000000), (4600.000520, 5000.000867), (4777.272727, 5295.454545), (4854.245283, 5310.849057), (5000.000717, 5208.510135)))
00967	 44	 0.8300	 0.6400	 0.0000	 0.2594	 0.1820	(((7250.000000, 3628.723404), (4854.245283, 5310.849057), (28000.000000, 52608.739130), (28000.000000, 26719.953461), (11827.653631, 4797.486034), (7250.000000, 3628.723404)))	(((5000.000174, 5208.510516), (4854.245283, 5310.849057), (5000.000184, 5608.696302), (5000.000174, 5208.510516)))
00968	 34	 -0.5800	 0.5800	 0.0000	 2.9025	 0.1601	(((-7204.394299, 14496.555819), (-2647.239836, 4422.845953), (-4923.352436, 2763.180516), (-8559.249330, 4625.469169), (-7204.394299, 14496.555819)))	(((-5000.000000, 9623.683856), (-2908.333523, 5000.000000), (-5000.000000, 5000.000000), (-5000.000000, 9623.683856)))
00968	 32	 -0.1600	 0.7700	 0.0000	 0.2000	 0.1061	(((-1923.587385, 4347.240473), (-2647.239836, 4422.845953), (-7204.394299, 14496.555819), (-18237.095830, 100000.000000), (-14897.118590, 100000.000000), (1237.336815, 6778.720627), (-1923.587385, 4347.240473)))	(((-5000.000000, 9623.689466), (-5000.000000, 15000.000000), (-185.581001, 15000.000000), (1237.336815, 6778.720627), (-1074.995526, 5000.003442), (-2908.330852, 5000.000000), (-5000.000000, 9623.689466)))
00968	 14	 0.1400	 0.3800	 0.0000	 4.3626	 0.1768	(((1237.336815, 6778.720627), (4640.273973, 5219.041096), (1495.882353, -171.344538), (-1923.587385, 4347.240473), (1237.336815, 6778.720627)))	(((4512.500068, 5000.000117), (-1075.000819, 4999.999370), (1237.336815, 6778.720627), (4640.273973, 5219.041096), (4512.500068, 5000.000117)))
00968	 38	 0.3600	 0.8600	 0.0000	 0.0369	 0.2136	(((4986.784288, 5289.347537), (4640.273973, 5219.041096), (1237.336815, 6778.720627), (-14897.070615, 100000.000000), (28000.000000, 100000.000000), (28000.000000, 55499.914970), (4986.784288, 5289.347537)))	(((-185.566615, 15000.000000), (5000.000000, 15000.000000), (4999.993815, 5318.168275), (4986.784288, 5289.347537), (4640.273973, 5219.041096), (1237.336815, 6778.720627), (-185.566615, 15000.000000)))
00968	 17	 0.5000	 0.1700	 0.0000	 4.4108	 0.0250	(((4640.273973, 5219.041096), (4986.784288, 5289.347537), (7250.000000, 3652.127660), (7250.000000, -0.002218), (4000.000000, 0.000000), (2500.000000, -1500.000000), (2499.995963, -2067.760555), (1623.544669, -1502.680115), (1495.882353, -171.344538), (4640.273973, 5219.041096)))	(((4999.999309, 5279.787734), (5000.000000, 5000.000000), (4512.500083, 5000.000142), (4640.273973, 5219.041096), (4986.784288, 5289.347537), (4999.999309, 5279.787734)))
00968	 44	 0.8400	 0.6400	 0.0000	 0.2384	 0.1768	(((7250.000000, 3652.127660), (4986.784288, 5289.347537), (28000.000000, 55499.925983), (28000.000000, 26283.398556), (11830.645161, 4724.193548), (7250.000000, 3652.127660)))	(((5000.001893, 5279.785865), (4986.784288, 5289.347537), (5000.001903, 5318.185928), (5000.001893, 5279.785865)))
00969	 34	 -0.5800	 0.5700	 0.0000	 3.0011	 0.1458	(((-7074.175036, 13761.406026), (-2484.474328, 4363.447433), (-4769.421488, 2684.710744), (-8544.444444, 4572.222222), (-7074.175036, 13761.406026)))	(((-5000.000000, 9514.286799), (-2795.348247, 5000.000000), (-5000.000000, 5000.000000), (-5000.000000, 9514.286799)))
00969	 32	 -0.1500	 0.7800	 0.0000	 0.1411	 0.1061	(((-2069.033233, 4321.903323), (-2484.474328, 4363.447433), (-7074.175036, 13761.406026), (-19129.057218, 100000.000000), (-11264.441649, 100000.000000), (1295.010707, 6701.349036), (-2069.033233, 4321.903323)))	(((-5000.000000, 9514.290040), (-5000.000000, 15000.000000), (177.882612, 15000.000000), (1295.010707, 6701.349036), (-1110.347629, 4999.998018), (-2795.350129, 5000.000000), (-5000.000000, 9514.290040)))
00969	 14	 0.1400	 0.3700	 0.0000	 4.3455	 0.1768	(((1295.010707, 6701.349036), (4555.118830, 5139.213894), (1582.653061, -211.224490), (-2069.033233, 4321.903323), (1295.010707, 6701.349036)))	(((4477.777379, 4999.999281), (-1110.346041, 4999.999141), (1295.010707, 6701.349036), (4555.118830, 5139.213894), (4477.777379, 4999.999281)))
00969	 38	 0.3700	 0.8500	 0.0000	 0.0397	 0.2372	(((4555.118830, 5139.213894), (1295.010707, 6701.349036), (-11264.441649, 100000.000000), (28000.000000, 100000.000000), (28000.000000, 57507.281211), (5137.763290, 5250.601805), (4555.118830, 5139.213894)))	(((177.882612, 15000.000000), (5000.000000, 15000.000000), (4999.992608, 5224.263293), (4555.118830, 5139.213894), (1295.010707, 6701.349036), (177.882612, 15000.000000)))
00969	 17	 0.5000	 0.1700	 0.0000	 4.4291	 0.0250	(((4555.118830, 5139.213894), (5137.763290, 5250.601805), (7250.000000, 3677.659574), (7250.000000, -0.001004), (4000.000000, 0.000000), (2500.000000, -1500.000000), (2499.997204, -2269.373287), (1785.194585, -1831.556684), (1582.653061, -211.224490), (4555.118830, 5139.213894)))	(((4999.999847, 5224.264677), (5000.000000, 5000.000000), (4477.777633, 4999.999740), (4555.118830, 5139.213894), (4999.999847, 5224.264677)))
00970	 34	 -0.5700	 0.5700	 0.0000	 2.9775	 0.1803	(((-7061.940299, 13673.880597), (-2336.363636, 4222.727273), (-2352.758621, 4165.344828), (-4530.952381, 2615.476190), (-8486.363636, 4593.181818), (-7061.940299, 13673.880597)))	(((-5000.000000, 9550.002110), (-2724.999270, 5000.000000), (-5000.000000, 5000.000000), (-5000.000000, 9550.002110)))
00970	 32	 -0.1500	 0.7800	 0.0000	 0.1267	 0.0901	(((-2336.363636, 4222.727273), (-7061.940299, 13673.880597), (-19129.085671, 100000.000000), (-9503.842669, 100000.000000), (1263.695652, 6681.304348), (-2336.363636, 4222.727273)))	(((-5000.000000, 9550.000000), (-5000.000000, 15000.000000), (303.843459, 15000.000000), (1263.695652, 6681.304348), (-1198.219335, 4999.996552), (-2725.000000, 5000.000000), (-5000.000000, 9550.000000)))
00970	 14	 0.1300	 0.3700	 0.0000	 4.3596	 0.1768	(((1263.695652, 6681.304348), (4428.503831, 5065.232087), (1689.045553, -2.765727), (-2352.758621, 4165.344828), (-2336.363636, 4222.727273), (1263.695652, 6681.304348)))	(((4393.243087, 4999.999712), (-1198.214149, 5000.000093), (1263.695652, 6681.304348), (4428.503831, 5065.232087), (4393.243087, 4999.999712)))
00970	 38	 0.3700	 0.8400	 0.0000	 0.0416	 0.2372	(((4428.503831, 5065.232087), (1263.695652, 6681.304348), (-9503.842669, 100000.000000), (28000.000000, 100000.000000), (28000.000000, 60932.593240), (5263.132650, 5227.174992), (4428.503831, 5065.232087)))	(((303.855213, 15000.000000), (5000.000000, 15000.000000), (4999.999238, 5176.119255), (4428.503831, 5065.232087), (1263.695652, 6681.304348), (303.855213, 15000.000000)))
00970	 17	 0.5000	 0.1700	 0.0000	 4.4129	 0.0250	(((4428.503831, 5065.232087), (5263.132650, 5227.174992), (7250.000000, 3705.319149), (7250.000000, 0.001791), (4000.000000, 0.000000), (2500.000000, -1500.000000), (2500.003358, -2470.835292), (2069.047619, -2219.444444), (1689.045553, -2.765727), (4428.503831, 5065.232087)))	(((4999.999956, 5176.119395), (5000.000000, 5000.000000), (4393.243013, 4999.999575), (4428.503831, 5065.232087), (4999.999956, 5176.119395)))
00971	 34	 -0.5700	 0.5700	 0.0000	 2.9796	 0.1458	(((-7006.060606, 13562.121212), (-2331.250000, 4212.500000), (-2433.720930, 3870.930233), (-4311.111111, 2505.555556), (-8444.444444, 4572.222222), (-7006.060606, 13562.121212)))	(((-5000.000000, 9550.000000), (-2725.000000, 5000.000000), (-5000.000000, 5000.000000), (-5000.000000, 9550.000000)))
00971	 32	 -0.1500	 0.7800	 0.0000	 0.1147	 0.1250	(((-2331.250000, 4212.500000), (-7006.060606, 13562.121212), (-19220.054230, 100000.000000), (-7741.307101, 100000.000000), (1240.060241, 6593.373494), (-2331.250000, 4212.500000)))	(((-5000.000000, 9549.994511), (-5000.000000, 15000.000000), (431.732043, 15000.000000), (1240.060241, 6593.373494), (-1150.000747, 4999.999502), (-2725.000405, 5000.000000), (-5000.000000, 9549.994511)))
00971	 14	 0.1300	 0.3600	 0.0000	 4.3711	 0.2305	(((1240.060241, 6593.373494), (4357.517084, 5001.480638), (1840.371991, 99.671772), (-2433.720930, 3870.930233), (-2331.250000, 4212.500000), (1240.060241, 6593.373494)))	(((4356.756380, 4999.999267), (-1150.001033, 4999.999311), (1240.060241, 6593.373494), (4357.517084, 5001.480638), (4356.756380, 4999.999267)))
00971	 38	 0.3700	 0.8300	 0.0000	 0.0445	 0.2372	(((4357.517084, 5001.480638), (1240.060241, 6593.373494), (-7741.307101, 100000.000000), (28000.000000, 100000.000000), (28000.000000, 67955.399401), (5411.252446, 5209.034573), (4357.517084, 5001.480638)))	(((431.740161, 15000.000000), (5000.000000, 15000.000000), (4999.994512, 5128.029222), (4357.517084, 5001.480638), (1240.060241, 6593.373494), (431.740161, 15000.000000)))
00971	 17	 0.5000	 0.1700	 0.0000	 4.5245	 0.0354	(((4357.517084, 5001.480638), (5411.252446, 5209.034573), (7250.000000, 3791.666667), (7250.000000, -0.002762), (4000.000000, 0.000000), (2500.000000, -1500.000000), (2500.004497, -2672.161595), (2455.367177, -2647.306724), (1840.371991, 99.671772), (4357.517084, 5001.480638)))	(((4999.999648, 5128.030234), (5000.000000, 5000.000000), (4356.755887, 4999.998306), (4357.517084, 5001.480638), (4999.999648, 5128.030234)))
00972	 34	 -0.5600	 0.5600	 0.0000	 3.0564	 0.1677	(((-6925.251509, 12990.241449), (-2279.015544, 4331.347150), (-2511.320755, 3541.509434), (-4085.786802, 2360.659898), (-8409.751037, 4578.077455), (-6925.251509, 12990.241449)))	(((-5000.000822, 9402.274260), (-2637.804868, 4999.999980), (-5000.000000, 5000.000000), (-5000.000822, 9402.274260)))
00972	 32	 -0.1500	 0.7800	 0.0000	 0.1130	 0.1061	(((-2279.015544, 4331.347150), (-6925.251509, 12990.241449), (-19220.065152, 100000.000000), (-7524.519109, 100000.000000), (1284.688691, 6622.299873), (-2279.015544, 4331.347150)))	(((-4999.995249, 9402.263873), (-5000.000000, 15000.000000), (494.336918, 15000.000000), (1284.688691, 6622.299873), (-1238.882056, 5000.004393), (-2637.807143, 5000.004221), (-4999.995249, 9402.263873)))
00972	 14	 0.1200	 0.3600	 0.0000	 4.3611	 0.2704	(((1284.688691, 6622.299873), (4262.500000, 4975.000000), (1938.775510, 327.551020), (-2511.320755, 3541.509434), (-2279.015544, 4331.347150), (1284.688691, 6622.299873)))	(((4217.307712, 4999.999989), (-1238.889606, 4999.999539), (1284.688691, 6622.299873), (4217.307712, 4999.999989)))
00972	 38	 0.3800	 0.8300	 0.0000	 0.0447	 0.2372	(((4262.500000, 4975.000000), (1284.688691, 6622.299873), (-7524.519109, 100000.000000), (28000.000000, 100000.000000), (28000.000000, 67677.975630), (5508.560311, 5201.556420), (4262.500000, 4975.000000)))	(((494.336918, 15000.000000), (5000.000000, 15000.000000), (5000.006637, 5109.092116), (4400.002452, 5000.000446), (4217.307565, 5000.000070), (1284.688691, 6622.299873), (494.336918, 15000.000000)))
00972	 17	 0.5000	 0.1700	 0.0000	 4.5677	 0.0354	(((4262.500000, 4975.000000), (5508.560311, 5201.556420), (7250.000000, 3822.916667), (7250.000000, 0.003869), (4000.000000, 0.000000), (2500.000000, -1500.000000), (2499.997317, -1785.284017), (1938.775510, 327.551020), (4262.500000, 4975.000000)))	(((4999.999946, 5109.090899), (5000.000000, 5000.000000), (4399.999620, 4999.999931), (4999.999946, 5109.090899)))
00973	 34	 -0.5600	 0.5600	 0.0000	 3.0242	 0.1458	(((-6867.212042, 12898.821990), (-2242.845258, 4454.326123), (-2606.812339, 3216.838046), (-3872.657581, 2251.362862), (-8368.732394, 4557.042254), (-6867.212042, 12898.821990)))	(((-4999.999824, 9489.130113), (-2541.666666, 4999.999998), (-5000.000000, 5000.000000), (-4999.999824, 9489.130113)))
00973	 32	 -0.1400	 0.7900	 0.0000	 0.0925	 0.1250	(((-2242.845258, 4454.326123), (-6867.212042, 12898.821990), (-20121.825831, 100000.000000), (-4104.807397, 100000.000000), (1284.399309, 6587.078652), (-2242.845258, 4454.326123)))	(((-4999.994870, 9489.121066), (-5000.000000, 15000.000000), (799.038797, 15000.000000), (1284.399309, 6587.078652), (-1340.380727, 5000.002351), (-2541.667956, 5000.002354), (-4999.994870, 9489.121066)))
00973	 14	 0.1200	 0.3600	 0.0000	 4.3161	 0.3010	(((1284.399309, 6587.078652), (4168.953069, 4956.678700), (2045.253165, 473.312236), (-2606.812339, 3216.838046), (-2242.845258, 4454.326123), (1284.399309, 6587.078652)))	(((4092.307820, 4999.999928), (-1340.385668, 4999.999363), (1284.399309, 6587.078652), (4092.307820, 4999.999928)))
00973	 38	 0.3800	 0.8200	 0.0000	 0.0489	 0.2372	(((4168.953069, 4956.678700), (1284.399309, 6587.078652), (-4104.807397, 100000.000000), (28000.000000, 100000.000000), (28000.000000, 71173.447026), (5575.967957, 5220.493992), (4168.953069, 4956.678700)))	(((799.038797, 15000.000000), (5000.000000, 15000.000000), (4999.998231, 5112.499668), (4400.010096, 5000.001893), (4092.303254, 5000.002509), (1284.399309, 6587.078652), (799.038797, 15000.000000)))
