#framerate:	10.00

#Frame 	 Voronoi density(m^(-2))		velocity(m/s)
00347	2.618	0.125
00348	2.720	0.122
00349	2.764	0.124
00350	2.819	0.119
00351	2.833	0.114
00352	2.857	0.116
00353	2.862	0.082
00354	2.850	0.083
00355	2.792	0.081
00356	2.790	0.082
00357	2.757	0.081
00358	2.769	0.083
00359	2.781	0.080
00360	2.806	0.078
00361	2.858	0.078
00362	2.862	0.081
00363	2.864	0.087
00364	2.834	0.092
00365	2.825	0.102
00366	2.822	0.108
00367	2.851	0.113
00368	2.841	0.116
00369	2.844	0.108
00370	2.835	0.106
00371	2.823	0.102
00372	2.822	0.097
00373	2.831	0.102
00374	2.810	0.107
00375	2.796	0.111
00376	2.737	0.119
00377	2.698	0.115
00378	2.606	0.107
00379	2.561	0.106
00380	2.509	0.078
00381	2.491	0.085
00382	2.525	0.099
00383	2.548	0.099
00384	2.555	0.098
00385	2.562	0.087
00386	2.578	0.081
00387	2.595	0.075
00388	2.583	0.083
00389	2.612	0.083
00390	2.617	0.087
00391	2.591	0.085
00392	2.604	0.085
00393	2.585	0.079
00394	2.539	0.081
00395	2.535	0.081
00396	2.488	0.086
00397	2.454	0.094
00398	2.404	0.104
00399	2.390	0.112
00400	2.341	0.123
00401	2.296	0.121
00402	2.282	0.127
00403	2.215	0.136
00404	2.174	0.140
00405	2.065	0.146
00406	1.966	0.147
00407	1.849	0.143
00408	1.715	0.114
00409	1.619	0.112
00410	1.522	0.109
00411	1.458	0.103
00412	1.473	0.100
00413	1.546	0.100
00414	1.567	0.093
00415	1.657	0.088
00416	1.758	0.093
00417	1.781	0.090
00418	1.841	0.091
00419	1.903	0.089
00420	1.937	0.088
00421	1.958	0.089
00422	1.994	0.085
00423	2.033	0.089
00424	2.083	0.089
00425	2.131	0.087
00426	2.147	0.093
00427	2.144	0.100
00428	2.192	0.105
00429	2.172	0.111
00430	2.142	0.120
00431	2.142	0.128
00432	2.099	0.139
00433	2.076	0.119
00434	2.046	0.128
00435	2.035	0.130
00436	2.000	0.132
00437	1.974	0.136
00438	1.973	0.140
00439	2.010	0.143
00440	2.003	0.141
00441	2.004	0.143
00442	2.001	0.154
00443	1.982	0.163
00444	1.934	0.123
00445	1.866	0.137
00446	1.804	0.143
00447	1.720	0.147
00448	1.658	0.146
00449	1.610	0.153
00450	1.521	0.167
00451	1.492	0.184
00452	1.448	0.201
00453	1.410	0.226
00454	1.371	0.247
00455	1.319	0.161
00456	1.295	0.151
00457	1.272	0.145
00458	1.264	0.147
00459	1.242	0.138
00460	1.173	0.134
00461	1.132	0.130
00462	1.094	0.122
00463	1.043	0.123
00464	0.994	0.130
00465	0.966	0.139
00466	0.931	0.149
00467	0.917	0.159
00468	0.879	0.157
00469	0.833	0.164
00470	0.785	0.159
00471	0.757	0.168
00472	0.694	0.190
00473	0.675	0.194
00474	0.684	0.208
00475	0.791	0.212
00476	0.814	0.231
